"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","rec19","rec20","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12","Biomass13","Biomass14","Biomass15"
"1",3.63274358007962,1.58230086892674,1.78603334635416,1.78937726791684,1.89697376274882,0,0,0,51938.7429877015,944367.251306195,1043912.00421863,746322.464337762,663943.588097627,1081004.19991751,1755331.13071979,1303080.53877628,1260635.04435223,978697.212789792,1175592.88508369,1560717.00329013,1056827.35412463,592892.620110493,958835.057466731,930352.191258444,130407.062393313,15.2043646715783,13.417341696432,12.1942359110116,14.7272369456722,15.1720199382202,85.2398947927781,55.884384717643,45.6980051987614,48.5253525366143,54.2041716567563,60.8413744956586,57.5046492346416,61.6065485233942,46.5830417822101,53.3565024952007
"2",3.63274358007962,1.58230086892674,1.67005621798657,1.78937726791684,1.89697376274882,0,0,0,51938.7429877015,944367.251306195,1059386.27491364,757583.080222879,675181.72631934,1102889.57569262,1794572.76271809,1343916.37474585,1260635.04435223,978697.212789792,1175592.88508369,1560717.00329013,1056827.35412463,592892.620110493,958835.057466731,930352.191258444,130407.062393313,15.3426617257366,13.5014078259582,12.3456140940719,14.8004536076026,15.3203197325031,85.550813349629,55.884384717643,45.6980051987614,48.5253525366143,54.2041716567563,60.8413744956586,57.5046492346416,61.6065485233942,46.5830417822101,53.3565024952007
"3",3.57615616649409,1.58230086892674,1.67005621798657,1.78937726791684,1.89697376274882,0,0,0,52206.7723836612,949240.646863833,1063162.11003597,760331.674522424,677929.075196817,1108259.08962638,1804234.19313102,1354135.62391407,1271267.28140885,987156.858324499,1186022.43397146,1574844.70678834,1066562.57687215,598862.884174506,968822.614971503,940099.101213993,131808.015227564,15.5854367904028,13.7150477547153,12.5409652862973,15.0346490259665,15.5627412679742,86.9045291920609,56.7686729432577,46.4211089447455,49.293194897387,55.0618729809713,61.8040997966269,58.4145757640866,62.5813815783745,47.3201499309256,54.2007907011974
"4",3.47998587934571,1.72348245951974,1.745843395624,1.78937726791684,1.89697376274882,0,0,0,54258.5161831283,986546.129417141,1080237.20309543,772739.163785543,690250.949231091,1132110.31876907,1845859.40268702,1396578.79473919,1347519.03386943,1047622.61899459,1260424.11008145,1675385.14996238,1134422.59852326,640543.068719583,1038920.95453003,1007185.52413414,140104.104271212,15.9196330349353,14.0354006250012,12.7818980677237,15.3990407605698,15.8893298581642,89.0891818323907,58.33748953254,47.7039679941052,50.6554247661571,56.5835217229781,63.5120716765319,60.0288772927868,64.3108338362861,48.6278542046042,55.6986432173069
"5",3.47998587934571,1.72348245951974,1.745843395624,1.78937726791684,1.89697376274882,0,0,0,54258.5161831283,986546.129417141,1080237.20309543,772739.163785543,690250.949231091,1132110.31876907,1845859.40268702,1396578.79473919,1347519.03386943,1047622.61899459,1260424.11008145,1675385.14996238,1134422.59852326,640543.068719583,1038920.95453003,1007185.52413414,140104.104271212,15.9196330349353,14.0354006250012,12.7818980677237,15.3990407605698,15.8893298581642,89.0891818323907,58.33748953254,47.7039679941052,50.6554247661571,56.5835217229781,63.5120716765319,60.0288772927868,64.3108338362861,48.6278542046042,55.6986432173069
"6",3.47998587934571,1.72348245951974,1.745843395624,1.78937726791684,1.90430150785668,0,0,0,54258.5161831283,986546.129417141,1080237.20309543,772739.163785543,690250.949231091,1132110.31876907,1845859.40268702,1396578.79473919,1347519.03386943,1047622.61899459,1260424.11008145,1675385.14996238,1134422.59852326,640543.068719583,1038920.95453003,1007185.52413414,140104.104271212,15.9196330349353,14.0354006250012,12.7818980677237,15.3990407605698,15.8893298581642,89.0891818323907,58.33748953254,47.7039679941052,50.6554247661571,56.5835217229781,63.5120716765319,60.0288772927868,64.3108338362861,48.6278542046042,55.6986432173069
"7",3.42448810596852,1.79419495659183,1.82025739417986,1.78937726791684,1.90430150785668,0,0,0,55372.8843967583,1006807.93912158,1084011.89227456,775477.802848007,692956.04957011,1137309.80327477,1854670.62976529,1405313.67664926,1388995.57887066,1080515.52523353,1300900.80200542,1730093.41554404,1171371.33272123,663235.216127359,1077095.37155636,1043818.62832534,144671.535758827,16.0892769231343,14.2091541852792,12.8923343712279,15.6018249423927,16.0520923238193,90.3343419940265,59.282915731518,48.4770657310532,51.4763542589762,57.5005228537433,64.5413579381711,61.0017143782117,65.3530649585738,49.4159245815352,56.601303872867
"8",3.26835833076434,1.79419495659183,1.94446104319325,1.78937726791684,1.90430150785668,0,0,0,56346.174997104,1024504.62005183,1078983.08644462,771819.976274615,689314.615338099,1130264.54792883,1842126.0105879,1392679.30222724,1427209.50285281,1110901.07275558,1338345.54460277,1780783.40195287,1206184.13701907,684586.106867614,1112832.89484454,1078547.62008345,149555.743800511,16.7191337130007,14.8035978161691,13.3563508976142,16.2736799702505,16.67013878869,94.3377311089263,62.1148660166159,50.7928195772288,53.9353843913623,60.2473280686961,67.6245044865187,63.9157718312427,68.4749868252316,51.7765278005272,59.3051533151855
"9",3.26835833076434,1.79419495659183,1.73583580126091,1.80209457942206,1.90430150785668,0,0,0,56346.174997104,1024504.62005183,1109994.13594231,794386.437457018,711834.116157932,1174115.19733481,1920574.65874416,1474263.43538369,1421489.26473212,1106360.55888934,1332763.49729803,1773244.97915104,1200984.44713133,681431.56826491,1107590.68760651,1073461.25829133,148799.198061989,16.963490989732,14.952134389138,13.6238212410305,16.4030466023134,16.9321699222624,94.8870935830568,62.1085556050153,50.7862120899534,53.9341184230244,60.2368074825457,67.6193611414716,63.9114450499372,68.471875261326,51.7659751982274,59.2908464230581
"10",3.03728059883,1.79419495659183,1.73583580126091,1.73725614304842,1.90430150785668,0,0,0,57970.5256092102,1054039.07318879,1132030.01017192,810430.40695797,727875.370131337,1205456.12902326,1976854.62011938,1533465.28833058,1517231.9748932,1182438.13797555,1426425.21348072,1899924.47894469,1288154.41599684,734654.80314348,1196429.36971885,1159770.56747284,161195.184593889,18.254081337264,16.0896997835077,14.660327948336,17.6509980780961,18.2203773482969,102.106148148993,66.8694633367729,54.6873893730523,58.0446053388922,64.8791031470182,72.7929385290964,68.7983080972693,73.6988308670996,55.763986892172,63.8825690818237
"11",3.03728059883,2.02887987065353,1.73583580126091,1.73725614304842,1.90430150785668,0,0,0,60972.2865857275,1108618.10170503,1172579.99483539,839898.568188296,757142.812814146,1262067.39852291,2075971.61578779,1634188.85446884,1629402.83232934,1271291.91847171,1535710.53575836,2047558.56186135,1387025.9550712,795478.590816203,1299102.53500179,1257938.35530959,172701.147398974,18.254081337264,16.0896997835077,14.660327948336,17.6509980780961,18.2203773482969,102.106148148993,66.8694633367729,54.6873893730523,58.0446053388922,64.8791031470182,72.7929385290964,68.7983080972693,73.6988308670996,55.763986892172,63.8825690818237
"12",3.00110756538524,2.02887987065353,1.73583580126091,1.6569721462788,1.90430150785668,0,0,0,61285.3858325295,1114310.97275277,1176826.38438372,842989.709373316,760230.920770505,1268091.88885627,2086751.04129467,1645471.05557876,1691310.98899916,1320431.87255953,1596140.97263647,2129185.68708496,1443147.31878277,829625.915404926,1355996.09694724,1313001.86453837,180637.511258534,18.4741019397682,16.283632601877,14.837032222219,17.8637495806335,18.4399917089409,103.336856822854,67.724056624172,55.397437311258,58.7539802053984,65.7421313432388,73.7099405072798,69.660873019029,74.6111037613345,56.5173950911052,64.7627465240277
"13",2.87190338372587,1.86053853884045,1.73583580126091,1.84893301520533,1.90430150785668,0,0,0,60191.1039109012,1094414.34247509,1162120.15659341,832325.737512075,749716.600129473,1247964.71070816,2052465.90853482,1611870.4515956,1544960.72223314,1204462.90444889,1453632.14754719,1936832.09224879,1312538.43507454,749992.556939838,1222704.8193156,1184860.02116988,163653.028612916,19.3052340859767,17.0162176312654,15.5045360865163,18.667422558984,19.2695892685456,107.985883004134,70.6567990442284,57.7702455392493,61.3743756196341,68.5095850455005,76.9330837365684,72.7166167991267,77.9115259193677,58.8692578664133,67.4176787739752
"14",2.65911713241009,1.73851364235473,1.78871777105776,1.84893301520533,1.69574398916309,0,0,0,60425.2806603799,1098672.09741931,1155259.95189355,827374.789843332,744916.103609526,1239022.05437232,2038079.18517329,1599140.65342827,1559619.07847477,1216295.28845964,1468316.81913936,1956909.20158715,1327710.61799287,759146.463478016,1237580.82349248,1200401.74521858,167064.119568938,20.7673066851021,18.3275725688425,16.6546435970167,20.1174016995808,20.7228237263785,116.44100510913,76.3108543753553,62.3931009359004,66.2856385180504,73.9918173260392,83.0893760980225,78.5355016118572,84.1461145851362,63.5800577580235,72.8125351960102
"15",2.65911713241009,1.75511744827362,1.78871777105776,1.71434386257252,1.59711144723818,0,0,0,60667.823429534,1103082.10064345,1158438.0766434,829683.858845341,747207.938760739,1243450.70688069,2045814.56676702,1606990.78142384,1642024.1733801,1281675.2805211,1548651.4035228,2065366.21969301,1402511.14618953,804445.112036523,1312837.16825039,1273398.588111,177851.046743335,20.7673066851021,18.3275725688425,16.6546435970167,20.1174016995808,20.7228237263785,116.44100510913,76.3943617855853,62.480539630144,66.3023914248367,74.1310391326551,83.1574393959475,78.5927590974726,84.1872907650694,63.7197032431406,73.001862229747
"16",2.67511716015618,1.74301609290787,1.78868634211504,1.8242054131523,1.59711144723818,0,0,0,60338.4987038634,1097094.21142395,1154112.79523659,826536.795900518,744070.208349021,1237350.38563906,2034995.28137538,1595825.04890419,1568699.69920137,1223490.30298313,1477145.64377815,1968810.31393292,1335905.58787582,764087.891236665,1245770.79276918,1208313.73903047,168238.542968185,20.6431436905344,18.2179831571745,16.5550831619366,19.997103495953,20.5989302186437,115.744671510508,75.8687671166313,62.0349312739075,65.8920556329482,73.5731625686788,82.6040954573488,78.0756033619402,83.6498989209703,63.2237490418178,72.4095333046762
"17",2.75435321832465,1.65607447184648,1.78868634211504,1.8242054131523,1.6443264665489,0,0,0,58383.0352262681,1061539.3199597,1128414.51228867,807844.042815397,725448.633160489,1201186.0640676,1971033.38301344,1530008.0917688,1496866.35405638,1166512.75774827,1407029.9348663,1874062.71805707,1271806.17823564,724726.71560612,1179627.68809965,1144918.12206643,160228.332430916,20.0492905407782,17.6938959908843,16.0788335931899,19.4218353548646,20.006348983182,112.414978185962,73.6862067955987,60.2503368398333,63.9965010910554,71.4566412198024,80.2277760844131,75.8295577174065,81.2434943202123,61.4049552054363,70.326486745974
"18",2.75435321832465,1.69047429118087,1.69562112070193,1.8242054131523,1.6443264665489,0,0,0,58868.1786394208,1070360.37888161,1152032.90566702,825040.219165253,742613.503714076,1234537.56164092,2030667.51806665,1591227.83920853,1514052.36512735,1180124.00850889,1423767.80318749,1896652.22089759,1286921.47636325,734030.617672061,1195309.17151316,1159777.19759716,161950.289477042,20.1932369212769,17.7813961559563,16.2363954564605,19.4980428600876,20.1607067079048,112.738597522332,73.6862067955987,60.2503368398333,63.9965010910554,71.4566412198024,80.2277760844131,75.8295577174065,81.2434943202123,61.4049552054363,70.326486745974
"19",2.75435321832465,1.69074080784122,1.69562112070193,1.8242054131523,1.6443264665489,0,0,0,58871.937347126,1070428.72109938,1152084.86288311,825077.968170863,742650.97215048,1234609.976931,2030793.97206812,1591356.32269566,1514185.51646517,1180229.46390042,1423897.48351513,1896827.24945913,1287038.59599757,734102.70430737,1195430.69058475,1159892.42832059,161963.655739876,20.1932369212769,17.7813961559563,16.2363954564605,19.4980428600876,20.1607067079048,112.738597522332,73.6862067955987,60.2503368398333,63.9965010910554,71.4566412198024,80.2277760844131,75.8295577174065,81.2434943202123,61.4049552054363,70.326486745974
