"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12"
"168",2.09309358727965,0.473754088816022,0.104237205882047,0.0379896674544158,3439.62607386961,0,0,0,38736.9711941463,693148.243623422,1407496.07541521,1032857.79040447,920393.082315149,1486227.08898694,2604058.8857229,1698936.34239595,1533035.07568861,1403433.85310597,1814688.24866781,2528068.51595163,1437870.67008544,1361172.30526669,71.0784884882503,55.7430553248675,77.2509953626012,49.2595641527527,82.8000869808999,229.668072546261,135.953059915476,97.5751273701846,86.2220387170822,190.502691004948,151.117948438297,137.136572984947
"169",2.01646438295334,0.452294831511864,0.112274468065119,0.0402333165866626,3440.53021802947,0,0,0,38673.8578350817,691982.266429202,1375820.79806388,1009638.35559606,899640.590398823,1454372.79685052,2543616.21560404,1657892.35664667,1498428.45503201,1374567.13338719,1784472.71848339,2503021.0584697,1436204.88632428,1321148.43163751,69.9722929898605,55.2538825304992,75.6601185273795,49.0481074487768,81.4102968017839,230.082383700321,137.912019198848,98.6320504347229,88.8206795579892,191.738450009336,153.894089263764,139.86109974996
"170",1.58521269454425,0.635075773099975,0.10296557792516,0.0273302944534788,3440.95573714928,0,0,0,44785.4407268433,801219.139666553,1865661.20538131,1391025.61482205,1274162.88296962,2116742.39786689,3908046.92383755,2655217.90367728,2495265.6670938,2292393.25077797,2961143.82108832,4097604.52536256,2327592.61839945,2680615.94714201,94.6866119007125,74.1746112540036,102.994549096161,65.498880454201,110.323643419375,305.075071845727,208.04622947178,152.422548584323,119.877823754729,304.949187332288,225.926665535904,203.198147857095
"171",1.75971393981821,0.560989170917826,0.0945979646349899,0.0437633602611239,3441.85193909148,0,0,0,41946.7397756078,750485.337874618,1658160.71216059,1229117.53100945,1113572.33560469,1828426.91407288,3315494.28383347,2207034.32111653,1994359.39137641,1830639.10284356,2368078.87869866,3288599.61825331,1857734.5385632,1462215.50971778,90.7545012489471,70.556758400063,99.2695655088476,61.9900996285797,105.885904619941,286.739104674499,153.014128178423,108.873812615824,100.719005282762,210.317917665212,171.705060117123,156.37535159232
"172",1.97324887953076,0.443856074337843,0.106425948495166,0.035312987518094,3441.26385098104,0,0,0,38700.2568471089,692430.732792375,1376026.68812962,1010583.33198198,901005.981440029,1457288.12735668,2553826.80307332,1660137.52375344,1496719.53166026,1374705.586405,1788758.37947151,2519728.62630481,1458666.33782883,1530901.98544777,74.2776662424458,58.3630779276982,80.613900784881,51.639679904211,86.4971411426815,241.176213016519,148.665336394568,107.183702494105,92.4003789903011,210.411915187643,164.416665767709,148.919829214411
"177",2.02418575189944,0.497249695004937,0.107559257678445,0.0398538315830182,3440.06377432632,0,0,0,39405.3629056933,705096.205583059,1455141.09017321,1069684.57687702,956589.972798452,1550930.18645192,2735207.42328775,1797029.28042403,1631197.90476502,1493853.28215802,1930765.04676101,2685096.13423263,1522102.17321734,1356325.62687886,71.8617612621753,56.5199541196555,77.9352578417061,50.0410113155264,83.6690458205181,233.913312970654,137.901105414335,98.6816094486224,88.5907541700243,191.971309976864,153.783521559499,139.727016106188
"181",1.77711339298692,0.56584905214506,0.105425752268226,0.0261442465438348,3440.30076600133,0,0,0,41930.4404756043,750207.684318034,1644025.38582496,1217302.87241451,1102221.98183507,1810376.97313973,3271457.65502079,2187301.66370996,2033699.93456778,1866494.58705839,2414037.13620238,3356323.35955188,1919403.13480816,2423568.66310782,83.0362666144472,65.1885122416586,90.1777504729198,57.6458771542112,96.7117508377155,269.018679308854,189.695935439578,139.364853430279,107.80273928387,279.722600657761,205.336481799311,184.44679474172
"183",1.74102001872334,0.55776806346167,0.106214421086487,0.0246801035570489,3441.54446055447,0,0,0,42004.0614854092,751496.495180865,1637442.83341002,1213050.47625273,1098972.54787524,1806664.39562445,3266917.24735427,2182812.02121361,2030845.94042223,1865527.92014038,2416871.44352825,3370757.0910339,1938366.15887858,2610329.60812378,84.3054699748607,66.2302238201465,91.5095721972461,58.593474249691,98.1778673040344,273.608266705106,199.371169585652,147.000514612022,111.251396980511,296.270402619124,214.904681461847,192.723079690293
"186",1.98726204564733,0.463252431984309,0.113138377254939,0.0324342601033384,3440.82075237507,0,0,0,38978.9646863206,697435.396449497,1397943.1545766,1026739.08871339,916392.089304701,1484165.30991195,2603983.96957924,1702473.61035714,1552197.61743814,1424270.87036282,1849112.37625914,2594643.28841511,1496256.28540446,1669252.1342303,70.6179359730998,55.8038054696361,76.3170679962107,49.5595030685668,82.1507601311099,232.627995436012,153.189652680089,111.03386238269,92.9266703798412,219.35884703189,168.411396776405,152.190411671039
"187",1.9172543312801,0.535607727189022,0.0989842110968057,0.0431026088811832,3440.04693777844,0,0,0,40572.4405684524,725958.105075026,1559154.54411004,1150533.37533911,1035235.11152851,1687940.22068652,3018575.4808254,1996866.09287971,1805353.35392772,1654210.91375468,2136279.59876367,2961855.93578328,1668982.36735147,1347602.23905082,80.5659235376239,62.8885398200831,87.8653299876152,55.4017827944345,93.930983685875,257.213852501973,141.245991601617,100.593035718299,92.6130938994516,194.542913460406,158.340636325404,144.150173178113
"188",2.00924902997012,0.49622825434078,0.0912185253516353,0.039542832233605,3441.45281203088,0,0,0,39451.989866748,705924.869573997,1478838.42391432,1088519.34690503,974154.362022127,1578504.37209934,2797182.17960436,1828512.2674181,1635258.2742657,1497998.02887278,1937058.55958904,2696089.24083491,1530530.40378603,1376386.92752291,81.6623705974236,63.2863935126551,89.5315550568512,55.4837072078115,95.3317918983512,255.885952348961,139.359013754922,99.7728924771215,89.3408048010287,194.208434879014,155.326998870063,141.10127631908
"190",1.91616524896405,0.530390647797238,0.100834896085333,0.0277888150302345,3439.46757629021,0,0,0,40484.6961672024,724384.779384569,1546815.24652221,1141104.73419849,1026313.62822585,1673066.61442486,2988190.18449094,1975964.78690652,1812347.34319483,1661333.90604075,2147790.25157071,2987647.07970356,1706969.80189529,2081952.12913843,79.5299655802191,62.1834263557521,86.6291648039307,54.8413239115683,92.6954848234734,254.997978975882,170.725059319368,124.949295747148,98.8795719050356,249.681098902988,185.621515982704,167.026199596836
"191",1.8886185356468,0.557401387458343,0.0923653084866343,0.0374569376541102,3439.93845718092,0,0,0,41116.655720025,735695.858311335,1618959.41016689,1196788.28047314,1079750.29957553,1763954.67980164,3176024.51510113,2106214.57517373,1907719.94724606,1747869.68592692,2255126.14032105,3120921.60794468,1759796.65150669,1588483.24117312,86.0726832602622,66.7768754551642,94.292292732803,58.5867168755242,100.460932956077,270.470792229852,151.545699043662,108.861195817513,95.7416469309348,212.762662718357,168.286849733451,152.661128407123
"193",1.90976814398064,0.480169322381937,0.102966750841635,0.0294051411130468,3441.12643766217,0,0,0,39616.0050600066,708807.980757294,1454391.57699473,1071051.24296885,959592.484222026,1559372.62840546,2761684.90637572,1809128.95909653,1644855.22154112,1510540.2003418,1962266.0439171,2754934.81507576,1593244.93144975,1929693.72027514,78.5944528984371,61.5685672268714,85.4903757944732,54.3673221987709,91.5739258932617,253.227690327199,166.733326167634,121.595861049947,98.2462051323561,241.975451635392,182.022416557974,164.047330185213
"196",2.09564388953326,0.521783935927219,0.103789347326433,0.0290644922126822,3442.86618420464,0,0,0,39513.5149072567,707061.8518755,1488702.77983049,1094198.90989691,978756.724929111,1585858.59463923,2800492.52224441,1844835.07498384,1691226.73807243,1546275.64012389,1991680.59215066,2754676.59268412,1558416.86924606,1813995.05519426,71.2128159089667,55.8264561137626,77.4195280608972,49.3204568181813,82.9624344374749,229.870765657253,152.782730514607,111.50342001824,89.7092636083135,222.081722032524,166.652798781316,150.146702859983
"197",1.7655661112132,0.585948343214389,0.0970369631367906,0.0291600835085877,3439.1093772105,0,0,0,42393.5672777001,758502.348586456,1703368.96102554,1263193.56071372,1146215.73549312,1884735.71930483,3426458.6799452,2293594.61715258,2115636.17197105,1940797.51917361,2506242.76338751,3472263.12724145,1971966.0868691,2207880.96268813,88.771350965575,69.1707100905995,96.94037701139,60.8640307682587,103.53046020952,282.11519529708,181.064438884071,132.116665886646,106.421181230995,263.073702898515,197.548696330745,177.99883334564
"203",1.62036324934931,0.595310075420121,0.100235283379876,0.0399363120967449,3441.10225924022,0,0,0,43639.8233995014,780709.422975458,1767689.68701318,1315594.81652118,1200392.42261568,1986623.03647733,3643975.43000009,2453051.50976728,2251731.81320097,2069525.93760568,2678737.97532084,3720083.76477,2107192.38655484,1765703.9685503,94.4576804537802,73.8155008165225,102.930178976565,65.076734948124,110.104975555869,302.442306697255,172.12752820146,123.158300432173,110.639315797153,239.550117596643,191.978699615907,174.440144914089
"204",1.81326486628926,0.628738310656898,0.0999620682874714,0.0306022446295336,3442.59955116921,0,0,0,42895.2080181646,767527.586292135,1771376.02630623,1313532.70051302,1193570.65067852,1964554.7443641,3579257.74327871,2415967.98362859,2250339.36901552,2060648.01521821,2649078.97279424,3636820.62715232,2035369.9379752,2088835.12892561,84.5770428973622,66.0778760752798,92.1799645792557,58.2456301299473,98.5919127874159,270.6344864444,172.374431614517,125.39545888909,102.79169279483,248.802962959167,188.719990125352,170.271708343709
"208",2.1373731602639,0.445153285989502,0.10323864786067,0.0320594077325952,3440.5559523776,0,0,0,38113.6434410048,681996.39469252,1355161.86623362,992810.31512317,881694.338321106,1418677.76049414,2468553.08754849,1599320.28020206,1440702.41340053,1319308.4128251,1708917.96663384,2391102.985223,1372784.72512764,1557580.73047588,70.091292078151,54.9206201411627,76.2276080066103,48.5046382945446,81.662987870376,225.969814897109,143.174044931638,103.850012098614,86.557356575927,205.343919212009,157.270930156973,142.078028243203
"209",1.77254534174474,0.592167893859299,0.0930062452480605,0.0431535855940436,3442.00791823209,0,0,0,42467.7805666427,759838.342346335,1721849.47049221,1277365.75389271,1159500.52547695,1906243.99859727,3471594.26569525,2322805.5776166,2106072.49186836,1931054.56302379,2490709.60095731,3438868.98385771,1926502.32309996,1492942.03249304,91.2385145300816,70.8274245536355,99.9074844100416,62.16571588939,106.478861520408,287.154814018884,152.709060780941,108.749051971308,100.159543469388,210.297705801201,171.204413075346,155.865641994568
"210",1.74248742882259,0.537406802290163,0.105788394753987,0.0315372456522094,3439.76385675132,0,0,0,41594.5459674722,744152.710755136,1597521.70802908,1182711.48873254,1069821.94087016,1756324.78927608,3166337.13256295,2106689.25921786,1939180.33059332,1782315.18330328,2312693.84509661,3233761.74118725,1858475.62772875,2024050.3767991,84.4777211870559,66.3410421052327,91.7217091522948,58.677239059259,98.3850140452925,273.908998084595,176.926311453823,128.464063796023,106.449164983547,254.323674564188,194.119783479103,175.28853192473
"211",1.94566641251152,0.510340959429174,0.100579676324164,0.0408285179310443,3439.0800513658,0,0,0,39984.1334336767,715429.448149652,1503899.9623806,1108094.95229748,994248.470449767,1616944.65147308,2874438.07910414,1892005.9063458,1709376.73849912,1566815.36258348,2026651.36692756,2820289.0367071,1599801.10025938,1385516.6260866,78.468679371854,61.3395933680523,85.4875512554382,54.0889122279476,91.4622624424042,251.447286622688,142.109756151061,101.542822793523,91.8792113220311,197.179480182963,158.734998087742,144.314100094308
"212",1.92939664775621,0.557441821324023,0.10069143608068,0.0383971369310043,3440.06845764781,0,0,0,40898.6402713216,731810.796615773,1594464.91207034,1176987.3815693,1060374.55942082,1730903.08845733,3102179.81243348,2061775.30333647,1881863.83494336,1723071.54460244,2220897.54266928,3068291.95671104,1724525.03639829,1517236.20304462,79.0664328441132,61.8130537525676,86.1324129756476,54.5100323653081,92.157341922153,253.428018076531,146.849891285353,105.326493852722,93.4025940626522,205.471597697916,163.349331969787,148.277130838237
"214",1.9990900364031,0.525104876705539,0.0915669928926079,0.0316858279153232,3440.38597419428,0,0,0,39991.3403414251,715585.389173091,1532847.30862962,1129586.35604279,1013486.83356848,1646057.04187485,2932206.3194817,1928234.2189226,1744323.44675779,1596994.59052154,2061011.68629235,2858500.97783826,1621854.49488051,1747246.86095409,81.8440648147716,63.4482238750883,89.7091659755718,55.6380008507321,95.538278699934,256.676894605148,153.888385284524,111.703585333917,92.7161140416709,221.065353577686,168.899520471379,152.534455110462
"215",1.97769228140974,0.489752897989782,0.102370656536428,0.0258826261171135,3441.36505205258,0,0,0,39478.0826415847,706376.606583999,1458266.61279068,1072946.07869857,960239.205581965,1557871.00440447,2754145.56582949,1805279.36905696,1647582.94427699,1510787.54143752,1957474.62624094,2737008.839065,1576642.80892026,2125569.34323735,76.2147740193184,59.6729106253628,82.9342430848337,52.6749902351802,88.8096745923797,245.228543254357,171.318199337848,125.942313732501,97.0513716230166,252.965197242885,185.307781616384,166.407919431386
"220",1.75437423071294,0.568468184920126,0.104539235770687,0.0313662465886192,3438.75693254783,0,0,0,42126.8878079224,753711.239736865,1657626.34291302,1228189.48934715,1113143.41745599,1830070.27130761,3313441.89788673,2216767.49610004,2050260.1444725,1882073.29079493,2434509.94925949,3383513.18361415,1927816.01439143,2049976.69809729,84.6250907211172,66.3844820974997,91.9559667496289,58.6735270002575,98.5759747562576,273.624740330839,176.161691823212,127.95249102333,105.819679574846,253.413122746457,193.20606372412,174.43747388023
"223",2.08730773831139,0.523572866680818,0.0988360178301295,0.0397706508222044,3441.86028874027,0,0,0,39577.6713309017,708208.374091078,1500851.0951082,1103707.86435289,987725.725122642,1600460.90161331,2831975.35165342,1863530.26752766,1685014.22166334,1540467.88633855,1983519.63090558,2739059.40047694,1536363.79198377,1334227.37952522,74.0833273778159,57.8205583731218,80.8033755040917,50.9325814025168,86.3750676785856,236.435730441885,133.841635878433,95.7889548933098,85.935107987363,186.373283896294,149.235434361767,135.587442032403
"224",1.76920440944789,0.571078680064627,0.105512357404753,0.0301841069111147,3439.07906491049,0,0,0,42081.7680532635,752914.667453646,1656649.14102802,1227054.97674639,1111755.38556411,1827177.87566702,3305696.99814921,2212857.77311902,2051970.22174175,1883075.01182788,2434469.84998489,3380543.81106386,1925009.15078819,2114648.33058828,83.3582739464442,65.4462364261503,90.5223893024736,57.8766550190037,97.0854725315498,270.113870208877,177.794623715666,129.450122397471,105.589911421891,257.109332691919,194.46258687147,175.386262667017
"225",1.92447843404767,0.497388344253997,0.100702912941798,0.0407115777695319,3439.36389589247,0,0,0,39854.9317624432,713101.040074635,1484973.05623519,1094092.53688768,981253.640014893,1595524.49968367,2833379.06761859,1860864.40130451,1678228.09702762,1539486.31687905,1994777.80031308,2784941.27812884,1587395.45562633,1396388.25919115,79.2619209536114,61.9665208793256,86.3447169122225,54.6457408847083,92.3850263154361,254.06132454003,143.83541831987,102.793913456407,92.9248211441024,199.651862473127,160.631602728776,146.0278450817
"226",2.00043053520364,0.475222911411317,0.0930934683904777,0.0302944225812626,3442.55122479021,0,0,0,39130.1472417533,700152.367481636,1440765.05421037,1059723.09232639,946939.429272509,1532739.76411557,2706076.7435772,1762859.01732831,1585728.21473017,1454113.51033553,1885154.01137648,2638683.85631497,1518160.34100794,1784689.31753592,80.788502294488,62.7203450676475,88.4592847259638,55.0531111377868,94.2819184747028,254.319764064724,156.977945644453,114.267590937867,93.328801876613,226.893165525865,171.739245412581,154.907659190456
"227",1.63372402222322,0.558658855303094,0.103423875162495,0.0271409177222639,3442.93575295837,0,0,0,42766.4993891802,765055.529584377,1678488.03457823,1247051.05689415,1134178.08359083,1872366.31162038,3410400.69094467,2281566.49900554,2113083.99012092,1944553.65928391,2525866.92450688,3536303.27492768,2042465.67080193,2530823.86678859,91.580532676231,71.7704097269341,99.5861449628507,63.3928309908274,106.696854165855,295.373240652375,202.557109918185,148.46566308846,116.46373986774,297.182908555346,219.854898484217,197.698298271516
"230",1.79970332107706,0.523591391446408,0.0953571136345824,0.0426277645188423,3442.22656021046,0,0,0,40985.6598608966,733284.322353805,1571127.50132193,1162039.97663929,1048440.10160376,1714930.5472006,3083846.03468844,2037012.33686876,1833503.27576136,1683980.02830678,2183632.73207211,3048621.3946817,1736514.31859117,1443070.1406495,88.2151865375363,68.6309718628587,96.4422919534973,60.3266242174208,102.910272108869,279.226307031632,151.104453410352,107.686418571507,98.7960253018621,208.434141756502,169.268149028264,154.056182407588
"234",1.90257070781505,0.505900942939361,0.104099792740026,0.0311192946557213,3438.98657462508,0,0,0,40113.0332918078,717714.172681285,1500335.81547993,1105950.95125151,993083.008756144,1617245.08534538,2876806.99059639,1895382.27303689,1730980.89635686,1588290.16378877,2058384.08415656,2876091.88756567,1650533.39865428,1852429.73447943,78.2706755420184,61.3761083983685,85.0753520370919,54.2331195776264,91.180319385591,252.829440810555,163.025884189942,118.470194863493,97.7009336529489,234.770765732354,178.698619878429,161.304340105343
"235",1.96269236161921,0.477107430199082,0.100394643152365,0.0400858863545552,3439.82442587465,0,0,0,39323.7314121894,703601.535798085,1441755.09523532,1060747.25051036,948783.759987055,1538477.55205254,2717432.88194703,1776009.61647386,1596508.13960679,1464610.14463057,1899541.83849767,2658035.30261156,1520360.08314723,1377734.47365456,77.892350957388,60.8789657375174,84.8700525965988,53.6768153882578,90.7932027425431,249.493934277594,141.8956200407,101.503897201675,91.297481123888,197.37563701145,158.300139939804,143.851996252131
"237",1.72654178925395,0.534286702513375,0.103718274542866,0.0319146788959131,3440.46267059367,0,0,0,41633.3600336824,744832.803757789,1599214.77200473,1184470.71611694,1071808.99102886,1760130.0996682,3176405.19307561,2111270.8660577,1937813.81230389,1781754.39342473,2313600.90297484,3238845.37860579,1864206.82077463,2015745.08880504,86.4795226397324,67.790377682275,94.0211886399992,59.8876337103506,100.749173858651,279.106147943666,177.603353002144,128.859531227761,107.230015753297,254.881267052583,195.027487807284,176.165441006321
"240",1.85917474443518,0.568809031303041,0.107745505750815,0.0287306228079765,3440.95996379013,0,0,0,41490.9763545412,742387.46183962,1622453.85241825,1199111.08048719,1083165.02595394,1774443.65383927,3191089.69155928,2133344.20283068,1984167.22535684,1818420.96485091,2346339.17141188,3248771.56075032,1843174.70067989,2111952.21331906,78.1432164365002,61.4701997619828,84.737510743822,54.4295208035176,90.9799524837619,254.463277688745,173.162773594837,126.468763882997,101.319696703121,252.101970299064,188.725818409811,169.978593437539
"246",2.00611905453711,0.522243974803224,0.0950069671787151,0.0281266742585934,3440.41411868912,0,0,0,39910.1956074979,714134.484035783,1520809.61833031,1120193.28341859,1004553.30773091,1631241.85596795,2900676.70633488,1908396.22725276,1736706.66046322,1590066.3313106,2052501.50224427,2848885.25705558,1621604.85641012,1957891.02899156,79.3538272918687,61.7168223954979,86.775107012511,54.2372872231006,92.5781306030951,250.966133956256,162.12040815983,118.561903715962,94.2451738178091,236.708438322355,176.420212795579,158.800692527939
"247",2.12435689136583,0.456531557073891,0.101703876804284,0.0352358405401115,3439.79603961483,0,0,0,38342.1509431133,686085.86996897,1377265.79903051,1009711.47912956,897866.934092905,1446408.13323585,2524397.4241688,1639038.63081366,1474231.39548148,1349713.34207891,1746783.63731733,2439054.36586059,1393802.91433185,1434038.75503089,71.2899537115862,55.783930150727,77.6091796010339,49.2227509956576,83.0798405166449,229.033965668947,138.219191059193,99.6658877293907,85.8550114451131,195.685767810634,152.84045203446,138.426691430412
"251",1.69630510444059,0.531796307045046,0.104622164674475,0.0418332412178036,3442.05370210756,0,0,0,41778.322551953,747400.327484631,1601757.14265695,1187035.27237174,1074999.86335827,1767298.06492486,3192932.78810667,2123042.6556932,1933060.03388192,1778183.31290041,2310426.45784679,3234939.1884128,1851733.12761719,1565284.52490117,87.4720679627413,68.622780624934,95.0444599535965,60.6547372030207,101.890960324827,282.88254674207,161.472308805796,115.206978481683,105.06274245621,223.305409816815,180.656257275071,164.343965388918
"254",1.9088280261582,0.500677702004569,0.112262774494015,0.033048322571362,3439.86943081334,0,0,0,39988.578955232,715487.063305625,1478434.04991714,1088886.71456323,976940.770062373,1590719.03309561,2820408.76480977,1860641.92047137,1707542.68244071,1566843.80798814,2031089.58213846,2839102.81575756,1628351.24985879,1734935.02236184,73.92337392089,58.3732990192318,79.9329550505305,51.8168403286327,86.0073924497322,243.068297370901,158.161890403153,114.503295404438,96.4655443449138,225.897210878318,174.108408919375,157.418667176338
"256",1.85801486654047,0.521212512377299,0.106386776158749,0.0252615005481238,3441.2876117811,0,0,0,40619.9790989111,726772.600123196,1535363.33805945,1133184.48381162,1020018.71121987,1665673.52092488,2975580.03996934,1969534.32964838,1817304.53753539,1668079.35934712,2161748.81289966,3020339.67867613,1739647.17784964,2350967.0165682,78.905180415741,61.9970101523155,85.6383204068927,54.8537617648294,91.8864926314332,256.17940595949,184.605816576141,135.916425734968,103.778743342235,273.475696382279,199.327301125038,178.873155299407
"260",1.58905429931272,0.593767727666986,0.105622581890177,0.0436459323083194,3442.83907503815,0,0,0,43862.5774949985,784665.49047251,1766135.11768208,1314870.92751162,1200725.34123561,1990256.98472488,3650795.48255685,2463183.92178243,2265956.27852075,2083654.40303771,2699118.84238028,3751923.7308531,2123654.99514997,1646877.85707228,92.7389705178681,72.818182984784,100.702132741457,64.4000208900288,108.009089795805,300.584582133727,169.617847721456,120.707425661201,111.571952589735,233.224495512271,190.30332726343,173.301760288162
"261",1.91050745429958,0.55184200985221,0.0944759669777241,0.0338952510492449,3439.08532898625,0,0,0,40898.3142820712,731794.94108725,1598970.91549816,1181089.8341006,1064395.23239081,1737205.19029347,3119585.65134957,2067318.82449192,1880923.34418102,1723094.39443629,2223317.76714167,3078900.71950376,1741320.65010032,1730161.98355025,83.6712569277267,65.0425213253112,91.529328946942,57.1410210773597,97.6236555992925,264.2816221418,156.279194063146,112.961444260756,96.012198927848,222.434906860627,172.342647284241,155.928353448798
"262",1.81981016645934,0.496362717297759,0.108813080886951,0.0352589193261413,3440.2531502771,0,0,0,40359.8144027098,722077.193768405,1495562.89603296,1103578.00105567,992505.326288245,1620409.21899713,2887415.43642842,1904230.83602573,1738239.13331755,1597752.63799074,2076822.69456281,2915217.31814077,1680372.47443203,1702477.19085531,79.2741780730881,62.4167779431462,85.9054433194283,55.300801368219,92.2814780884247,258.746200622291,161.305309542594,116.307881184422,100.213411651999,228.349756083602,178.376828367329,161.557639648546
"264",1.93808393998447,0.499815623378142,0.109990490862847,0.0439816686909794,3440.57180913982,0,0,0,39834.0316473997,712734.592192517,1473705.58396975,1084931.40606323,972591.925277498,1581785.01268879,2801456.27285944,1845602.35289289,1674789.92836153,1535754.58627034,1988515.19945994,2772035.17593748,1573653.4769986,1285573.86122472,73.8689379058226,58.2190983094988,79.9883254640356,51.6154945801271,85.9737965671642,241.716872336179,138.673744727767,98.640576163,91.3949120955989,190.478840578041,155.663836833844,141.783549087487
"267",1.91660002193841,0.479107256308806,0.111431732588262,0.0312399065127652,3440.55412489941,0,0,0,39565.4187061525,707905.610237784,1440376.36297382,1059974.09327971,949167.159861522,1542596.64235655,2724848.58592274,1788829.42886438,1635727.0917724,1501977.51745878,1950822.87691084,2737833.2802032,1580773.17466293,1809503.11027775,74.0110886384066,58.4019638018185,80.0695003843575,51.8187528790431,86.120301578601,242.928720901734,161.547336652282,117.367265571305,96.9254888036927,232.518412787356,177.126769708909,159.902470087593
"269",1.90736974955001,0.496669510416604,0.0954491518622849,0.0433056561641837,3441.68860395174,0,0,0,39923.6198795669,714321.54746409,1494648.54136249,1101953.34526352,988881.4083041,1608319.63362733,2862244.96208661,1877016.2320057,1681089.54250004,1542537.0290026,1999552.85222645,2792838.7873214,1590676.13927719,1324499.11072338,83.1763848701796,64.716328719405,90.9278937467286,56.8888999670727,97.0306196247396,263.335241703099,141.726686725775,100.906644191038,93.0399310378521,195.080748010571,158.928793207188,144.702372113986
"270",1.80619783346451,0.597954385282096,0.0992581810881942,0.0397742513317929,3440.89060535644,0,0,0,42358.9002921497,757910.597874417,1711165.42908648,1268043.70255913,1150033.15678305,1889845.45814495,3431229.38732141,2302241.83988541,2110756.92079759,1934175.41242818,2491937.71016408,3434584.17648214,1922739.49018539,1593209.3270345,85.347040056231,66.6371261793972,93.0626563757919,58.7137936353873,99.5008212081574,272.652136206522,154.666697203001,110.692601819623,99.3085545940878,215.369334842674,172.456746160327,156.685461538686
"271",1.97954002452154,0.571550143644595,0.0898778237192372,0.0393089696387581,3442.91644706695,0,0,0,40886.7137693739,731620.23557987,1628070.79121178,1202168.37428098,1083050.0248936,1765233.95984825,3172055.59976724,2104108.88688796,1900895.30787698,1738579.42346171,2235752.87876777,3075316.11864164,1715923.01518325,1454142.55361934,83.8114602462482,64.8686737839902,91.9732060726476,56.8217589657897,97.8628673927865,261.742812078485,141.78539945598,101.547077731696,90.7524163807035,197.749939838185,157.967882472461,143.478576094774
"275",1.93609017976595,0.470398023417491,0.0947658733171517,0.0359631198151254,3442.85304769351,0,0,0,39322.5575367699,703564.183992559,1442368.90066488,1061851.34763974,950095.772095147,1540785.50173232,2725855.97055875,1776885.72210374,1593007.26973715,1462584.80333262,1899886.77406502,2666581.58561589,1535525.21629855,1550937.28178558,82.3786922828944,64.0550279922842,90.0976106478831,56.2836721084244,96.1109286008128,260.381258311138,150.353586953489,108.277904352232,93.9275416442081,212.269613201914,166.494722084383,150.874698472257
"278",1.98038167727816,0.447751995684527,0.111549526742428,0.0302471211751449,3442.04811681898,0,0,0,38739.1283451107,693131.975247862,1375471.20092287,1009888.58394415,900388.104946818,1456722.15095188,2550734.03028523,1661623.51391666,1510824.0251139,1387391.67475452,1804590.07061136,2541350.92370551,1474822.15083575,1782767.29721405,71.5739384835468,56.4843902613802,77.4271228684927,50.1205669043647,83.2829098956171,234.987970014834,158.681998818678,115.51933318515,94.2979130374282,229.405144124649,173.584112601505,156.564951253312
"279",1.67593770042671,0.584283950032114,0.0999733601802416,0.0375963091064822,3439.73368366169,0,0,0,42984.7386837161,769021.314764678,1724112.3607453,1280941.01497022,1165558.45418763,1923371.36557264,3511043.90375739,2355862.35383026,2162300.72844072,1986285.32900057,2570150.69940545,3569688.23774798,2024831.44400077,1804201.30718919,91.4997908086674,71.4871681941271,99.7242758455332,63.0141816381213,106.661602890535,292.793953111009,170.517050155916,122.460907240376,107.836515034466,239.275780080508,189.402237035172,171.832484469443
"280",1.67443051561719,0.622920283451442,0.098458516726684,0.0403263257982808,3441.29869510704,0,0,0,43785.3446643797,783378.876967929,1811487.07981113,1347595.79363776,1229660.52741214,2033506.64571483,3733809.08282499,2522443.29418176,2319964.66097175,2128697.81774304,2745407.47363176,3786521.72563027,2122102.817791,1713607.20384067,92.6096156737065,72.2551943416655,101.035604633602,63.633143930454,107.981817711668,295.30103347565,165.932290884374,118.654818023972,106.932087152714,230.622277341054,185.190327709942,168.313396877249
"281",1.75767605900856,0.562200774371301,0.0929397336887171,0.0385614610646741,3440.96371717686,0,0,0,41983.3648543774,751140.356493408,1664174.90767517,1233846.73119839,1118097.41406966,1835937.11796998,3331758.49557728,2217150.07650402,2009987.87532828,1845140.05518339,2387185.10559814,3317310.95399464,1881510.58193268,1661177.28613548,92.0592965238416,71.460114432836,100.810847700713,62.7183942797138,107.437942026901,289.690896129066,160.918557209518,115.38668594709,102.468993437555,225.024930426346,179.050845941874,162.547735458254
"284",1.62419540278718,0.58845454441364,0.0982308114186959,0.0352058963452957,3440.70826430606,0,0,0,43464.8580846393,777574.918026913,1755053.49037188,1306018.72820687,1191011.5615134,1969779.01990034,3611022.48432766,2425738.89552594,2229429.91579108,2049520.03367809,2654677.7074343,3693289.92440142,2103533.01124984,1990975.04581367,95.6360054676788,74.6009720674662,104.353216248133,65.6899416272403,111.514686967804,304.78830375123,180.848466550257,130.41153954872,112.307401507154,256.068625620009,199.967341567146,181.105154163057
