"","q","M","s1","s2","log.lik"
"1",1.58950827769837,0.684394015242976,0.0923494841021788,0.01,4456.87517700045
"2",1.58998434393617,0.684155338737122,0.0923607816933853,0.0100500500500501,4456.60539507934
"3",1.59046008110348,0.683916838737684,0.0923720710441465,0.0101001001001001,4456.33758775907
"4",1.59093548969086,0.683678514964354,0.0923833521676572,0.0101501501501502,4456.07173513039
"5",1.59141057019457,0.683440367136182,0.092394625077068,0.0102002002002002,4455.80781757844
"6",1.59188532314789,0.68320239496198,0.0924058897855137,0.0102502502502503,4455.54581577701
"7",1.59235974903458,0.682964598165125,0.0924171463060345,0.0103003003003003,4455.28571068287
"8",1.59283384837501,0.68272697645872,0.0924283946517147,0.0103503503503504,4455.02748353034
"9",1.59330762166838,0.682489529562367,0.0924396348355581,0.0104004004004004,4454.77111582587
"10",1.5937810694183,0.682252257195475,0.0924508668704826,0.0104504504504505,4454.51658934285
"11",1.59425419210149,0.682015159083468,0.0924620907695631,0.0105005005005005,4454.26388611652
"12",1.59472699025579,0.681778234936746,0.0924733065456608,0.0105505505505506,4454.01298843894
"13",1.59519946436014,0.681541484482046,0.0924845142116489,0.0106006006006006,4453.76387885417
"14",1.59567161490715,0.681304907442387,0.0924957137804136,0.0106506506506507,4453.5165401535
"15",1.59614344239259,0.681068503541202,0.0925069052646908,0.0107007007007007,4453.27095537083
"16",1.59661494732134,0.680832272497974,0.0925180886773855,0.0107507507507508,4453.02710777812
"17",1.59708613017758,0.68059621404015,0.0925292640311949,0.0108008008008008,4452.78498088096
"18",1.59755699146268,0.680360327889397,0.0925404313388783,0.0108508508508509,4452.54455841428
"19",1.59802753164744,0.680124613777148,0.0925515906130945,0.0109009009009009,4452.30582433811
"20",1.59849775123796,0.679889071424183,0.0925627418666064,0.010950950950951,4452.06876283343
"21",1.59896765072852,0.679653700556584,0.0925738851119637,0.011001001001001,4451.83335829819
"22",1.5994372305866,0.67941850090721,0.0925850203617839,0.0110510510510511,4451.59959534332
"23",1.59990649132366,0.679183472196453,0.0925961476287171,0.0111011011011011,4451.36745878892
"24",1.60037543338893,0.678948614164712,0.092607266925139,0.0111511511511512,4451.13693366045
"25",1.60084405730217,0.678713926529592,0.0926183782637791,0.0112012012012012,4450.9080051851
"26",1.60131236351697,0.678479409030862,0.0926294816569437,0.0112512512512513,4450.68065878813
"27",1.60178035253555,0.678245061392571,0.092640577117204,0.0113013013013013,4450.45488008943
"28",1.60224802483378,0.678010883347707,0.0926516646569542,0.0113513513513514,4450.23065490002
"29",1.6027153808868,0.677776874630484,0.0926627442885065,0.0114014014014014,4450.00796921869
"30",1.60318242116752,0.677543034972997,0.0926738160244405,0.0114514514514515,4449.78680922873
"31",1.60364914616263,0.677309364108168,0.0926848798768578,0.0115015015015015,4449.5671612947
"32",1.60411555632305,0.677075861776232,0.092695935858155,0.0115515515515516,4449.34901195929
