"","q","M","s1","s2","log.lik"
"1",1.71887354951935,0.687732853070664,0.07,0.031400938709495,5114.91521175713
"2",1.71897721913797,0.687575283209572,0.0700600600600601,0.0313966795777644,5114.82481629148
"3",1.71894418605128,0.687377454566476,0.0701201201201201,0.0314158796676167,5114.73474621948
"4",1.71895653450843,0.687215006134212,0.0701801801801802,0.0314229616131955,5114.64498614071
"5",1.71907028177564,0.687047862313664,0.0702402402402403,0.0314192064552797,5114.55553527393
"6",1.7190107909235,0.686868850646817,0.0703003003003003,0.031437688849034,5114.46640904413
"7",1.71910394427567,0.686708412292028,0.0703603603603604,0.0314341159699302,5114.37758469617
"8",1.71913400091364,0.686526101077147,0.0704204204204204,0.0314510123704565,5114.28908388682
"9",1.71904696423719,0.68640701661661,0.0704804804804805,0.0314511849467097,5114.20088514863
"10",1.71906002301635,0.686225637443151,0.0705405405405405,0.0314614518352233,5114.11300334373
"11",1.71910959855873,0.686028252473484,0.0706006006006006,0.0314739960159286,5114.02543578928
"12",1.71910535629139,0.685893814507075,0.0706606606606607,0.0314774029763172,5113.93817083241
"13",1.71910501058641,0.685708683842157,0.0707207207207207,0.0314850499406636,5113.85121789244
"14",1.71920062973842,0.685537452104387,0.0707807807807808,0.0314883493723581,5113.76457200581
"15",1.71934371157605,0.68532805134558,0.0708408408408408,0.0315011478389967,5113.67824141163
"16",1.71923764469469,0.685179918207054,0.0709009009009009,0.0315100575062837,5113.5922143977
"17",1.7192561454024,0.68501277272702,0.070960960960961,0.0315172573146391,5113.50649361292
"18",1.71926396808245,0.684848708709061,0.071021021021021,0.0315243162104877,5113.42107906759
"19",1.71927851110869,0.684683145212315,0.0710810810810811,0.0315314742751327,5113.33597045745
"20",1.71929014728149,0.684518714586811,0.0711411411411411,0.0315386031497879,5113.25116701942
"21",1.71949392020207,0.68433452380418,0.0712012012012012,0.0315390662753264,5113.16666526223
"22",1.71945833889344,0.684173917225202,0.0712612612612613,0.0315447072183108,5113.08246871746
"23",1.71945169714343,0.684008350949728,0.0713213213213213,0.0315507197149207,5112.99857663294
"24",1.71941542006066,0.683848365138994,0.0713813813813814,0.0315571714973791,5112.91498735982
"25",1.71938573981426,0.683693629702774,0.0714414414414414,0.031570612512089,5112.8317034742
"26",1.71938187436566,0.683531454708201,0.0715015015015015,0.0315751378867917,5112.74871692848
"27",1.71938178496294,0.683370236531337,0.0715615615615616,0.0315799054762211,5112.66603215564
"28",1.71940515692823,0.68319828270794,0.0716216216216216,0.0315955768864815,5112.58365499402
"29",1.71941950674542,0.683034232098993,0.0716816816816817,0.0316025741904641,5112.50157136446
"30",1.71943372451914,0.682869753304477,0.0717417417417417,0.0316096881958624,5112.41978712336
"31",1.71946347472285,0.682700756685868,0.0718018018018018,0.0316167126026335,5112.33830146113
"32",1.71948374271865,0.682535048403146,0.0718618618618619,0.0316236342032233,5112.25711377438
"33",1.71951251231302,0.682369078533652,0.0719219219219219,0.0316291535838326,5112.17622223619
"34",1.71952816336217,0.682203887205178,0.071981981981982,0.0316369911034504,5112.09562987029
"35",1.71949731601222,0.682050322583321,0.0720420420420421,0.0316448421026367,5112.01533383398
"36",1.71957215947446,0.681866552523044,0.0721021021021021,0.0316486965372634,5111.93533024017
"37",1.71958734823397,0.681701115377384,0.0721621621621622,0.0316551327156139,5111.85562407341
"38",1.71959476311737,0.681538390607802,0.0722222222222222,0.0316637766572781,5111.77621395554
"39",1.71961282446066,0.681371724845946,0.0722822822822823,0.0316696234489981,5111.69709603041
"40",1.71962993045437,0.681204884850738,0.0723423423423424,0.0316760908394983,5111.61827211811
"41",1.71964036355534,0.681041398441161,0.0724024024024024,0.0316839338416631,5111.53974179804
"42",1.71965304196739,0.680876810350202,0.0724624624624625,0.0316914509686415,5111.46150367985
"43",1.71966261108697,0.680714100212634,0.0725225225225225,0.0316992043552458,5111.38355742985
"44",1.71967714376393,0.680548408817539,0.0725825825825826,0.0317069553226451,5111.30590253969
"45",1.7196699030258,0.680393990655476,0.0726426426426427,0.0317148239787384,5111.22853800341
"46",1.71967270004107,0.680235088092516,0.0727027027027027,0.0317223176380699,5111.15146341925
"47",1.71962648204358,0.680100345545983,0.0727627627627628,0.0317300060867028,5111.0746782765
"48",1.71963562726233,0.679939041357705,0.0728228228228228,0.0317370438685814,5110.99818177065
"49",1.71964359476194,0.679778056433737,0.0728828828828829,0.0317440808308673,5110.92197363864
"50",1.71965223531753,0.679617086814279,0.072942942942943,0.0317511113847738,5110.84605331592
"51",1.71966028831347,0.679456337226884,0.073003003003003,0.0317581390491119,5110.77042025032
"52",1.71966828039453,0.679295762745924,0.0730630630630631,0.0317651625706953,5110.69507388533
"53",1.71967555554361,0.679135356319665,0.0731231231231231,0.0317721825825409,5110.6200136683
"54",1.71957419960876,0.679015958128006,0.0731831831831832,0.0317763358147251,5110.54523657692
"55",1.71958978166148,0.678854326444473,0.0732432432432432,0.0317831183064953,5110.4707467585
"56",1.71968874272705,0.678656654981774,0.0733033033033033,0.0317930876518176,5110.39654424491
"57",1.71957517065612,0.678547686510309,0.0733633633633634,0.0317937440517156,5110.32261824176
"58",1.71952465767161,0.678407962142966,0.0734234234234234,0.0317963717215066,5110.2489790933
"59",1.7195158513382,0.678254543084555,0.0734834834834835,0.0318025468748042,5110.17562420065
"60",1.71946352494585,0.678110502594263,0.0735435435435435,0.0318054149369707,5110.10255215627
"61",1.71953800057498,0.677930371128595,0.0736036036036036,0.0318161535099695,5110.02976067942
"62",1.71972754213259,0.677699262683597,0.0736636636636637,0.0318350288732828,5109.95725754859
