"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12","Biomass13"
"574",1.82404521594089,0.564611546274667,0.0982569018802593,0.0372696334365191,3923.06897050302,0,0,0,47109.5618784984,856369.314631628,1744849.26022193,1289194.80347983,1198772.12426189,1998998.81115009,3797026.76230341,2683066.31267621,2531419.66679588,1980052.19267877,2415987.17734539,3366943.32779974,2755183.82208886,890625.511549166,1162323.13754676,98.4083391818722,68.134232058356,98.8573993613968,65.3983651688343,103.271445582059,321.69066042716,186.527793421568,169.775588995271,111.682923619188,233.419220600871,182.508610560344,164.735045626852,148.469922710141
"576",1.66859220977187,0.585413111243054,0.0968895130866176,0.0341722265963089,3924.31804140009,0,0,0,48742.9212934262,885970.613218464,1845352.33864203,1369439.46980462,1281933.30297606,2152869.46363104,4140348.07323216,2944345.95778204,2793616.20643408,2188525.36405002,2675211.16049181,3737090.18841219,3073775.31978193,996203.176102167,1397777.4407764,108.688708840886,75.1579935657584,109.284808850437,72.07998628573,114.085328421579,354.151661488007,211.523974454147,193.568788378225,123.615972051044,267.867242178158,205.72263378413,185.263582657043,165.793202538592
"578",1.82084722399859,0.550629339840033,0.0892758807060239,0.0344912161917063,3925.43065157652,0,0,0,46833.4505651055,851337.412727,1732593.01307298,1280551.55121851,1189964.220013,1981637.30617323,3766679.30968297,2646221.12691743,2474122.20863572,1934965.85455233,2362621.8616108,3298071.10722375,2706089.82271391,879156.416074424,1249759.05619115,105.846432746288,72.670203062684,106.983481814855,69.3595683594022,111.243561342316,338.526847780064,193.059923194241,176.569628540225,113.123650492973,244.173525022379,187.887231385273,169.243916671882,151.573938289632
"579",2.14385921630206,0.508064238212476,0.0952672458613385,0.043497194158098,3927.31481338012,0,0,0,44256.3281797591,804595.501314451,1562123.85976298,1145536.86053472,1051546.46720028,1728586.39926461,3203610.22705019,2224418.52725767,2059630.31729691,1605735.99221614,1953206.74053515,2712585.93047919,2200538.36610549,710284.414088697,827326.362698793,85.6530276532374,59.1402855591518,86.2171719064361,56.6615350563606,89.92989752267,278.012932519389,149.336188774859,134.643246421012,93.1436867556877,182.983277280866,147.647188292265,133.790827721241,122.029648057199
"581",1.69278896027722,0.546310090883928,0.108264752654236,0.0454248954205852,3926.48949870734,0,0,0,47647.9856336179,866044.493498885,1729544.97298442,1280000.4467205,1193277.19594412,1998660.75778642,3803704.04255303,2693719.46310425,2542341.20394895,1990392.9627939,2436145.284212,3412192.19857585,2807306.44792114,915602.350651496,1019749.98338996,98.8577888598926,69.0521783611386,98.662439631731,66.6675278833392,103.578587488331,330.551606557068,186.116645138912,167.367084915065,117.359001464219,226.719499184078,184.534226595972,167.392758977955,153.165865580014
"583",1.93324744777631,0.534936801475671,0.100317141568878,0.0432320817360757,3924.19817932407,0,0,0,45819.5997952761,832954.750991862,1650871.43593904,1215709.08707144,1124222.15340621,1864255.74331329,3502277.88797299,2457426.34411991,2298680.1534779,1795729.82236523,2189627.266242,3050232.58238903,2488732.65134076,805439.459415327,933811.79292001,91.4526310049874,63.4364000293163,91.7441896235839,60.9646656608052,95.9399977408992,300.390859063154,165.98634035392,149.710617987014,103.367403016717,203.553337850014,164.042904846225,148.625489973953,135.498472220064
"584",1.84576051481237,0.498361517248606,0.0998658616870142,0.0445566350542901,3925.40761935425,0,0,0,45572.8691664148,828394.67645345,1601247.3042086,1179801.87196159,1090695.93094075,1809652.81479333,3396056.1616214,2368823.27447546,2200741.88954487,1719669.41455062,2103797.62663274,2948995.75628624,2425632.29802671,796389.492876022,933210.070312459,96.1027175107776,66.6348952094662,96.437922475734,64.0212651624179,100.825587932347,315.335266158955,171.906642753414,154.768036698968,107.876295533076,209.955011559778,170.230898236851,154.345885188822,141.028603180619
"586",1.96556219999509,0.484293926893074,0.0983917560384455,0.0272960082827385,3927.18436346301,0,0,0,44639.1717847276,811479.505027478,1549137.97652736,1138277.68154699,1047530.67526999,1728934.12234835,3217459.19067268,2232131.56346724,2093586.30131711,1633989.13001002,1996330.66371368,2795988.07771648,2303577.52001089,759380.277033886,1418381.9211769,91.2314174229283,63.1729493883959,91.6394727743268,60.6412536670594,95.7377566049405,298.324142704886,199.169283420799,184.847372702046,108.871606446188,260.079951751072,190.622140470822,170.604757622667,149.72758799647
"587",2.08279853805483,0.512929540680621,0.0930656668672812,0.0331244713827294,3925.09107592449,0,0,0,44621.9494586678,811227.070976848,1586625.13835533,1165012.62748196,1071470.05408858,1764849.84868241,3285141.04124884,2283843.02209381,2130846.34521603,1662154.41666371,2023701.34612008,2815560.48804906,2295754.60849146,744729.289868245,1118799.98334448,89.7045456558462,61.8104733495786,90.430936319916,59.1382045380224,94.2182171759563,289.613334861337,171.781126808502,157.505763407283,99.498415755315,218.469331059006,166.704274164748,149.999973535189,133.886394059467
"588",1.66624316991188,0.600279182426693,0.103857502414444,0.0278915664297586,3925.84087454749,0,0,0,49108.1902938107,892624.423572701,1866059.98879737,1384677.26008279,1297308.81433582,2181726.32274978,4196053.67513045,3000174.55271551,2894374.74771585,2267869.37890503,2770651.40609638,3866476.23950506,3181541.68157946,1029052.18647805,1725183.58208982,103.472231294683,71.9998868609204,103.561266405811,69.3387960874537,108.488079271431,342.625001756895,232.493539023652,215.483658669467,127.936744535792,302.708696717933,222.864440607642,199.582839251738,175.499687037254
"589",1.94319853572803,0.528853148608396,0.102835157628945,0.0287300604686115,3924.97903675735,0,0,0,45641.8512336987,829724.281862924,1632401.54376761,1201426.71836959,1110102.75007252,1839765.49895146,3448812.37738538,2418553.00716772,2294421.89286815,1792130.30317566,2185788.7524114,3048737.96617967,2499428.12052122,813812.693978028,1391366.98735134,89.3612960629344,62.1249715614172,89.4978459044249,59.7932205911367,93.7082942877835,295.21769131359,196.542645753513,181.824946931435,109.137902969537,254.872357701485,188.806017106406,169.223031805348,149.196685216489
"591",1.997707506445,0.456178294757412,0.0992104302166298,0.0316203240735346,3926.71850515609,0,0,0,43935.1899016951,798679.496329093,1489967.41586535,1092986.67502578,1002625.66960283,1649729.53271721,3049238.99151059,2102637.09772503,1956901.28867584,1526290.87215114,1866187.72583448,2618567.98210103,2159358.80682705,715579.946583706,1190030.98635974,89.2209545198803,61.8266906260587,89.5711350646948,59.3782880620728,93.6155475242441,292.308915977541,182.855466119161,168.14848249614,104.490194966661,234.039380220431,176.868082979348,158.944461197029,141.311059769554
"592",1.78738477313528,0.613005717771865,0.0893139907398116,0.0369930327905167,3926.21199287666,0,0,0,48411.918096178,880059.429848348,1881537.46960462,1394405.21955579,1303038.60981119,2180605.80737141,4191036.30915953,2980802.14645044,2807472.92446089,2197875.24825914,2678203.47103217,3718871.42623248,3031246.30116372,968615.794819266,1221203.8192056,107.793481165734,74.0096927583987,108.948549347554,70.6397887036046,113.289152864172,344.787183702149,190.940291386301,173.872036043649,114.091299182807,239.184946984393,186.730266044786,168.512863211647,151.783992328814
"593",2.06738083386817,0.492307648559601,0.109190423689357,0.0394518074130977,3925.90203010256,0,0,0,44307.409460639,805494.746075826,1527961.38321317,1120269.81151614,1028602.55810745,1694221.36163403,3132423.16507346,2180051.91552988,2046770.17355875,1596283.12401111,1945586.95099095,2712502.55304639,2214460.69426282,721618.02838998,938328.637025682,80.4561998095193,56.2430218253815,80.2499556035112,54.3288431412335,84.2862327534043,269.562412297869,160.820750757135,145.864133085739,97.7849034414015,199.689329439228,157.967967865364,142.793509292981,129.27516085324
"594",1.87166590105592,0.538466350302759,0.10436918157169,0.0379183156194979,3923.15734354947,0,0,0,46254.6928923379,840836.244241894,1666963.32301,1228834.14985464,1138538.79744793,1892892.90695402,3565801.75213006,2509800.23610526,2370192.37306698,1852618.24210378,2261195.77913578,3155226.00423618,2584283.10040655,839473.585715437,1100484.78227212,91.7898667599294,63.8995243078491,91.8383060205572,61.5560640555774,96.2316355020436,304.290720105886,180.500096387819,164.113926890767,108.584246983168,225.34316389444,176.820034743488,159.671926161455,144.104982837543
"595",1.7610639407056,0.560051770751109,0.0937259351061852,0.0459339644275019,3926.39002103218,0,0,0,47450.0968713375,862516.10393945,1762900.56793001,1304639.17116006,1215340.8014252,2030194.60578052,3872582.78727298,2732795.88010003,2544580.61796806,1991272.36617106,2432595.20853576,3395618.4017876,2780094.95693512,900044.330538905,975682.153368276,105.537583632734,72.7652350227146,106.344148968848,69.6483305734565,110.835703085983,341.279924734085,178.176918862908,160.12026168125,112.663834635989,216.722470064,176.789653167214,160.410612409767,146.895912407224
"596",2.02442551819404,0.523811377680904,0.10196305480184,0.0279910327092827,3926.52602770427,0,0,0,45111.9830971385,820121.287755767,1605366.88512808,1179662.75428164,1087225.48927327,1796425.78598305,3351588.80311971,2344102.14612056,2220563.92066532,1733196.00804718,2111433.44235015,2940089.83925015,2403985.5981686,780976.993227411,1367737.98528284,86.3066673516659,59.9549919671175,86.487950592089,57.6751529808036,90.5176446885209,284.56143381422,191.029421485397,177.013659701076,105.234864769803,248.601901451863,183.164785263515,164.046863394928,144.297719955392
"598",2.12191329626065,0.465739459859482,0.0937119810484189,0.0310983006958049,3926.24432447167,0,0,0,43578.6898466986,792253.214335782,1491958.85329069,1092944.50119612,1000388.40083221,1640340.67846216,3022511.48837169,2080612.94563662,1930086.40034576,1504042.02318022,1833789.8330287,2561096.53904733,2097929.57798606,689052.772761342,1144442.64214345,87.5996964691232,60.3967701683747,88.2700135809982,57.809162816921,91.9975254801739,283.26404474688,173.459755040169,159.675044563254,98.636194686467,222.520158342691,167.581210410546,150.530010641174,133.638703165991
"601",1.72807983998247,0.545949832227147,0.101825396788418,0.0439274736417079,3925.09377028209,0,0,0,47376.1966774215,861133.995785994,1728436.39530906,1278718.16492934,1190900.43698847,1991149.3095615,3788262.13819726,2675073.93784375,2511266.31836694,1965449.40484527,2404121.91465728,3364368.61502562,2765074.44004921,900801.170482614,1032735.6600761,101.206397972291,70.2968406035625,101.428146255798,67.6182583113539,106.146679508517,333.582449644236,184.585624645302,166.325548877971,115.417607898742,225.873792871501,182.616106317899,165.517933858072,151.078082446579
"603",2.04906283322092,0.443794306596664,0.109117221376794,0.0326500792547401,3926.27951481792,0,0,0,43472.7175778566,790288.326875864,1446785.42480194,1059275.13100483,969157.966579536,1591301.9428141,2920485.86527112,2012455.24093947,1882152.70337816,1467085.02082577,1793132.95894017,2515462.76791422,2072250.48455695,687224.583409114,1117506.72731137,81.2141963500138,56.7693676566738,81.0097729273767,54.8350374282478,85.081270792539,272.058985867788,175.728241459131,161.270387338122,101.360999536139,223.931687802814,170.361054502562,153.230514816629,136.603443920444
"612",1.8750614642454,0.560404854032054,0.0957882552606602,0.0417558402694655,3924.30017674478,0,0,0,46687.7819218622,848725.938135618,1725777.20077875,1273811.96658334,1182371.89075056,1967248.33072721,3726585.32139072,2626498.90816,2459173.89672754,1922638.5891399,2344220.91379631,3262862.41836464,2661866.49353419,858135.819094982,1008032.2416556,97.5383080724085,67.3791337313416,98.1461110528898,64.5759091317715,102.399828626111,316.986099502167,173.416789870047,156.743047380692,107.032326540325,213.670583819463,170.991822446514,154.787891167747,140.747851637489
"614",1.78995253108021,0.555667465350469,0.0959117444905906,0.032397991893151,3923.64886718128,0,0,0,47150.5429199639,857086.413584901,1740452.60144706,1286777.27419808,1197101.89808029,1997294.00026177,3798582.3462319,2678965.0147903,2529279.50254504,1978739.34290417,2416895.96760275,3375469.80062031,2773433.61825968,901716.219055634,1356103.58586983,102.079045730478,70.5239065672073,102.706570962576,67.5950057547568,107.16470472368,331.840898288806,201.862258975723,185.344188420043,116.173429618041,257.507880858321,195.589539245673,175.885161644853,156.696818232413
"615",1.68956146224395,0.558413872726109,0.0951650387043435,0.0449868792621533,3927.28337250132,0,0,0,47950.1148566734,871547.416557116,1780189.4771157,1319461.78060931,1231907.97810189,2063628.23598205,3950096.70852548,2791740.97148698,2605944.60197941,2040516.17710915,2496180.79292693,3492204.72737977,2869458.68414192,932913.47494127,1037255.60720089,108.770057906446,75.0946290812924,109.494046917072,71.9426161224091,114.203149726484,352.959529192949,187.135284569438,168.381043951825,117.716201421202,228.258143486878,185.427316392635,168.163485887971,153.762324642836
"621",1.88459856479357,0.502375350402205,0.10285415098111,0.0450996620982113,3924.22733546976,0,0,0,45433.351632664,825886.079115199,1595218.11989541,1174351.79925294,1084646.17885436,1797902.47201516,3366541.26235456,2350702.33855227,2189875.09938287,1710691.03387604,2090827.53451605,2926076.85469008,2400947.46298401,785698.271174049,904810.613332976,92.1275970581734,64.0492102805968,92.2672282777782,61.6459213725205,96.6088709786008,304.369658446097,167.614479471618,150.79387594788,105.502825756072,204.378664444817,166.111756775774,150.655396583502,137.778810556786
"622",1.78059554305699,0.592313585323896,0.104807377567372,0.0289098474892625,3926.1199268729,0,0,0,48013.3504968221,872794.829810351,1805216.35810928,1335492.99398286,1245731.06370119,2085029.16430375,3978002.61681836,2834852.08677137,2729670.37098969,2136584.28593752,2606075.48731281,3628225.93965615,2972920.89280673,958176.814557779,1552499.17892152,96.1938589687581,66.9910273758323,96.2172798472042,64.550513501682,100.841781217798,319.202942747584,213.855393276409,197.763846537163,118.976856082675,277.08777539665,205.52967012244,184.244253338768,162.530060267346
"623",2.06609234578837,0.511142692457296,0.100755703396886,0.0284200789854011,3926.44172428873,0,0,0,44667.2315313415,812044.241001594,1574715.45609813,1155925.50060731,1063198.54802311,1752779.91323432,3257785.08762485,2270249.94447065,2141812.89647805,1670884.93978697,2035160.83717643,2834131.08963431,2316350.79550186,753600.563269329,1312506.29819563,85.3010895212009,59.1926426304115,85.5482352257576,56.9011226448917,89.48030279168,280.468714354884,185.812483437387,172.015309589181,102.838898384568,241.313503078336,178.358571775922,159.810604538222,140.762404592421
"625",2.04193793290481,0.50106347124527,0.103302377008197,0.0448871177170094,3925.14933549249,0,0,0,44591.5814053342,810655.989428019,1557295.99042172,1143027.58000786,1051065.14438518,1733086.11642558,3217685.52488411,2240400.57282627,2086358.33876316,1627687.07685966,1983853.63934927,2764402.95212179,2253260.48596246,732012.443105113,838941.039401582,84.7618595916111,58.9517005001959,84.8654822982152,56.7545362708253,88.8785262607807,280.318933687548,154.967880412486,139.455990142629,97.4273275544968,189.078561766021,153.531288407803,139.229579494447,127.285569398118
"626",2.12551381405829,0.46992469300513,0.110140079876336,0.0443341233029789,3927.18165636613,0,0,0,43640.4122472562,793378.244369147,1476977.85466999,1081005.7652071,989339.855818974,1624079.32874646,2982461.60717904,2064562.8310255,1924366.04052111,1499622.71606482,1827606.64098842,2548903.30248104,2078488.5072358,678643.181452435,804587.154012808,77.7756858892251,54.4129763011272,77.5296777801762,52.5888091494141,81.4662475243729,261.114787218881,149.557847273439,134.687976162403,93.7335288784207,182.783236486238,148.05147497609,134.21975951075,122.593810207796
"627",1.98841263367654,0.507185427212538,0.108444816015606,0.0293672286202179,3926.24188530541,0,0,0,44973.2996944723,817577.672091034,1572296.64667514,1154965.0371905,1063888.39121629,1758493.70799066,3272672.78492164,2287209.62453112,2170615.52171867,1694312.02683034,2066830.88384955,2885420.08356372,2366603.43998023,773510.164505028,1317381.24327608,84.0606252827494,58.7253901992508,83.8848927334838,56.7030916817045,88.0723594930505,281.184244225671,190.088339696331,175.612090660788,106.25803190817,245.767152626217,182.894444023912,164.025044434925,144.894421986049
"628",1.85118357874563,0.51767085455517,0.1063524774614,0.0351088802149414,3923.40242770306,0,0,0,45945.7566580891,835192.75491339,1627994.31162491,1199624.82319101,1110302.70443589,1844909.42477108,3466213.74882658,2431938.55508139,2298219.23349631,1796210.01289881,2195369.56970099,3072367.68594298,2527379.66732401,827522.185327374,1189866.74480487,91.5583340180395,63.8484446408744,91.489346070239,61.5768937570012,95.9590456437138,304.864453652243,188.455935396798,172.168251513835,110.980937651709,237.770966320093,183.634127997958,165.490973880925,148.43003046732
"635",1.89748520733113,0.502231126483059,0.0952345290858602,0.0281817609147248,3927.11076612121,0,0,0,45358.2302382517,824527.773562174,1603317.407,1180626.8561394,1090267.13477603,1805609.27474477,3385291.68595123,2357510.70588405,2210954.77167344,1726998.34957994,2110756.80273223,2956245.12059959,2436818.87485648,801539.43627926,1434821.30958589,96.798976803614,66.8341279205399,97.4386935355946,64.0316041394401,101.632941720221,314.165789750776,203.143107652409,188.158428548355,112.141395586729,264.122746259705,194.875401023923,174.568518705146,153.645912858291
"637",1.89874970930756,0.467761506822667,0.111421584987274,0.0412491378031017,3925.68318344202,0,0,0,44647.0291019461,811573.108480914,1515217.1114631,1113168.98602799,1024577.58783309,1693982.43863844,3144464.89431764,2184948.32213036,2045015.08104475,1596618.17482374,1954501.77305996,2745371.97845155,2264252.85083205,749009.824617217,965972.165374312,86.3536755023912,60.4794571894691,86.0110721121581,58.4931811984626,90.4335967125605,290.707750592219,172.063137154279,155.635437429586,105.859470541097,212.355085303624,169.518782818752,153.407557638623,139.363037791903
"640",2.05673864958651,0.489362569040456,0.0925211955259288,0.0431628036403981,3925.07643649713,0,0,0,44300.6884217588,805367.394820623,1548572.18120561,1136676.75222195,1044137.01245364,1718298.08595298,3190426.91022275,2208203.70598322,2035139.61083403,1587274.88343414,1935135.42230125,2698906.23360608,2202777.83395478,717906.175231023,861373.453073133,91.2383937812783,62.8351157870563,92.0115626931561,60.0978237690795,95.8379878256304,294.172549430046,156.114499797353,140.820438565054,97.1799184262569,191.488844305584,154.270318565828,139.765848365291,127.406077115988
"641",1.98149057219589,0.550328023863833,0.0940969372429205,0.0382184724307254,3924.81115350837,0,0,0,45853.6900429262,833602.506162272,1680219.81683349,1237375.04229519,1144290.04122647,1895665.40239969,3566954.4485452,2503032.4066558,2342349.67470086,1829523.07002877,2227750.44513794,3095689.66647614,2520019.77851836,811501.384047211,1037243.59697548,93.522971296339,64.5038787323673,94.2138655992153,61.7552274923477,98.2118724804065,302.70063112956,169.949463738031,154.445847893082,102.456338575551,211.942543592163,166.574325724182,150.45049627049,135.867549686811
"645",1.85868172724297,0.58726127713451,0.0942569234280235,0.037319039372231,3924.85209615135,0,0,0,47352.8496375971,860825.452790224,1790406.00409822,1323231.16672863,1231334.67496018,2053062.06547294,3909781.03943112,2769099.53181197,2610623.58654277,2041991.80809123,2487856.58612525,3456393.23686783,2816896.58122753,903368.730154753,1150971.52487615,99.5769267030191,68.6896251263542,100.301609645537,65.769199402275,104.566568422406,322.420160910394,182.951956847865,166.507239076064,109.581675922861,228.902911424265,179.0261293533,161.597275050007,145.657410866538
"647",1.65363513034398,0.548839849370223,0.104971206462304,0.0381159607541433,3925.84967419053,0,0,0,48013.461241177,872653.335647969,1753902.02740327,1299729.1020276,1213715.84998913,2036091.29480833,3889011.61811528,2754579.72956769,2609740.41476249,2043955.03261019,2503485.40265,3511299.87353814,2899523.02409106,949081.766058917,1244274.44486233,103.462937397521,72.0636396002106,103.477150766349,69.4448795691202,108.459295405728,343.449658556657,203.866668757646,185.29969655967,122.814306408785,254.333856249426,199.781263557167,180.430605991683,162.907053391048
"651",1.82692938399356,0.545645631045716,0.100057298562302,0.0414150779636247,3923.35032658777,0,0,0,46687.5875801611,848685.579667522,1701180.76243792,1255919.0838829,1166000.93208183,1942039.03281505,3675835.20907095,2589289.00924366,2430589.74614321,1900697.46558429,2320868.9800808,3239425.69107533,2653145.64476548,860966.069573157,1035956.19984526,96.9578008842316,67.2393715541567,97.2836445779563,64.6094313424434,101.719552122791,318.282133406861,178.549380123288,161.462824759635,109.965276054016,220.239858182216,175.956353289771,159.249322164231,144.71432965756
"652",2.04970962238462,0.456467418728007,0.105270955878855,0.0454909478506482,3924.65308981844,0,0,0,43710.0268678988,794609.82399249,1473287.4541328,1079407.54385124,988710.933303535,1624665.98614226,2990998.5880359,2064359.43065468,1910992.91310359,1489811.26710756,1819326.59286316,2546371.49772135,2086364.66317099,686226.058371436,808046.934786477,83.2993396509604,58.0345204552772,83.2946325787536,55.935209684381,87.3178615052524,276.700397455128,153.626211816866,138.137728327627,96.9066571869685,187.104409854619,152.334405104965,138.188837112671,126.457386641148
"654",2.0631103956166,0.481453163215126,0.103906996062929,0.0289560264226509,3925.97060670854,0,0,0,44122.6959049444,802130.056316447,1516774.49011994,1112099.72260661,1020451.15294429,1679162.04491065,3103677.01699752,2151972.92680633,2023751.82268913,1578146.8704127,1924837.92280037,2688738.71678089,2205309.10061432,723641.404402741,1272742.52958618,83.5392225649707,58.13227334589,83.6084136731831,55.9853328095144,87.5881267272449,276.65211313609,184.431050907531,170.536459770173,102.656562246445,238.911368145267,177.271246548042,158.919465988031,140.209737462544
"655",1.7585278555709,0.556298931011337,0.0923931159917461,0.0311845166170735,3925.58102801085,0,0,0,47385.6856049249,861339.981338428,1757990.47901979,1301062.05456574,1211827.72886223,2023887.84299923,3860427.16733653,2721098.05375331,2563149.2181117,2005790.64689396,2451276.39923312,3426561.3525395,2820116.8710792,918500.345197125,1434140.520844,106.820671362099,73.5576015300608,107.735367148822,70.3474835253343,112.208226164362,344.304825343931,209.039551356738,192.393935197305,118.965554124881,268.061574259351,201.995080113278,181.456101667145,161.132958653146
"656",1.79583891384666,0.518921179689011,0.101584877529434,0.0414191487856936,3924.31895284546,0,0,0,46316.8076983985,841901.853759331,1652653.83474878,1219697.86133839,1131097.49759353,1882945.499574,3553759.2824922,2492710.22659168,2333658.71387557,1824795.64902492,2232299.06714008,3127356.05278768,2573544.74454589,842859.474394468,1040960.02698262,97.5550628030447,67.7461551372481,97.7842686070257,65.1555141631649,102.32104220709,321.370680084797,181.633609934062,164.250919168607,111.867664913193,224.041245927668,178.996967602046,162.001629418935,147.216531942692
"658",1.66023611770915,0.594169996231197,0.110390667623338,0.034687724125746,3926.04631993996,0,0,0,49017.7183972781,890968.260389063,1841446.13225941,1365634.25596709,1278856.46524295,2151307.71141997,4127404.6892632,2954765.46621701,2848301.40203666,2231729.04249446,2727334.71156001,3807280.38642363,3128811.37224032,1011778.79143966,1389460.35907583,99.4117576214695,69.5645963690383,99.0816343364483,67.2417937569901,104.12498992575,333.932426324358,211.21942469065,193.109579993522,123.963497355186,266.932730119723,205.641874900342,185.264892790155,166.000225237367
"659",1.65194398392187,0.58138105467294,0.0929156109736528,0.0314918709148708,3926.53423154822,0,0,0,48789.7147056715,886801.907693418,1850309.61147572,1373997.98868264,1286791.79382928,2161444.66024302,4163683.74306588,2955301.54397953,2797422.67285051,2191739.70862968,2680513.15472086,3748458.31006767,3089547.91732798,1004148.1912995,1528711.02618632,113.236717809392,78.0141817675633,114.165401587903,74.6342925890912,118.937447237091,365.45330417327,221.536566815495,203.770472997477,126.442603406267,283.7059713668,214.220563396961,192.490238588981,171.075503294835
"660",1.96859241534868,0.446411567307156,0.105815019685342,0.0375746607781685,3925.91021341066,0,0,0,43877.3256857591,797605.867996,1469773.01062196,1077906.36846712,988578.398195846,1627502.84617354,3002674.66043684,2071220.21372367,1926834.28687525,1502999.13694629,1839585.46247359,2585383.03879647,2133961.95205052,708825.697262841,1012477.37658647,86.4111680436861,60.2310040923674,86.3759444147522,58.0703392897535,90.5720890942664,287.384064118369,172.253340179222,156.704038777487,103.366408094193,215.315804392781,168.636135606697,152.245785998774,137.30324381273
"662",1.91289706134985,0.556989570873608,0.0925308471042953,0.0411759327330511,3924.8033692349,0,0,0,46383.8108087737,843215.606656326,1714283.88752127,1264541.92785813,1172293.63857262,1947084.34697325,3682460.83154469,2589013.18609119,2415452.07927471,1887802.47323458,2300630.61842197,3200135.73253481,2608082.23725276,840239.396571038,1000495.44548514,98.0915114186631,67.5554158584367,98.9220990000128,64.6128887230986,103.036424264325,316.275998561762,170.908368621031,154.607694354587,105.100181885828,210.980906705908,168.361070392754,152.353083532089,138.386309716356
"663",2.0195231147994,0.478816783865642,0.0985252253430125,0.0273363317095041,3926.9236383259,0,0,0,44272.0554385697,804826.840049386,1527846.14361782,1121321.25399402,1029976.27136977,1696307.29306006,3144964.37241306,2177495.85345559,2039998.90277063,1591326.32742741,1942760.71728152,2718251.27956176,2235655.39091721,736181.002964451,1375136.57149372,88.7056583608091,61.4314449872337,89.0944785191078,58.9743058783902,93.0852185115602,290.155747790307,193.707685677228,179.761883689819,105.934540876023,252.897520035232,185.414763497457,165.95114069893,145.662826841154
"664",1.92494634674771,0.501307315759893,0.0942871581369873,0.0439009584798297,3925.02042061704,0,0,0,45189.1909504491,821469.062085617,1596563.03350082,1175059.74699497,1084217.69536385,1793664.94226081,3358298.15389251,2336450.10615065,2160673.96476345,1687282.39402661,2060809.84917138,2881250.92084965,2361115.41424404,771666.685427921,909557.142609148,96.1262409361058,66.3111628122234,96.8238173131964,63.4930617111105,100.94246686783,311.269981705066,165.745172440034,149.354328952955,103.621203643539,202.83566229798,163.970180459869,148.615612279916,135.644259697216
"665",1.70986048586045,0.604900283258052,0.0930959450622026,0.0339963640503853,3924.38909687357,0,0,0,48846.4635543127,887904.446306441,1882688.95911957,1396995.69369488,1307858.55888343,2194687.89013943,4227104.24131106,3010538.41540314,2853729.18188993,2235298.78818632,2728155.01158634,3799480.60870242,3112708.34590104,1001428.1586542,1383280.5520817,109.243615551676,75.2759166004547,110.125941532555,72.0228704071181,114.73985489655,352.721819584122,206.881504641454,189.381404065374,120.725268858617,262.173666326995,201.134675011638,181.106871243649,162.003768446287
"668",1.66740198890532,0.55321643533836,0.105784211846607,0.0336349420848335,3925.35804276969,0,0,0,48005.2252644427,872522.717479337,1757236.8063579,1301843.88018883,1215450.66013592,2038489.43188457,3892041.08576968,2759138.17284332,2628695.56611866,2058653.66519546,2520416.23289593,3533015.84866931,2918188.33616248,954755.866576733,1400491.09631074,102.041339388125,71.1237696132277,102.001770503345,68.5711408863209,106.955409191602,339.343324223614,213.140337723949,195.241141177474,123.998152922269,270.501558880612,207.064089521286,186.392391026388,166.583063291325
"669",2.00896834028185,0.442893063499409,0.0999174244958482,0.0350047251884887,3926.68968982603,0,0,0,43627.5208275822,793083.366639853,1463265.40630598,1072605.42737417,982515.428872535,1614474.70798177,2974656.13166903,2045579.55186328,1895827.63215475,1478226.28287269,1808215.53190102,2539595.49179441,2094820.65456819,695748.884348684,1062958.01291736,88.262133795991,61.2012989194815,88.5669631920751,58.8026065194367,92.5989161678429,289.643115113691,173.875071478076,158.876979033656,102.308704141794,219.464014655671,169.391226269694,152.643238472871,136.873353156857
"670",1.83024877625423,0.537811854837576,0.103222649213657,0.0300804047465788,3924.03858212046,0,0,0,46500.0509103483,845272.249872291,1678826.79681878,1238721.72670075,1149114.45886332,1913075.27769337,3612802.54870467,2543473.52154846,2416115.32597977,1889165.65299751,2307789.09473879,3225864.80391554,2653595.12512674,866154.583976026,1416603.29300497,94.6183208745416,65.8022235927591,94.7389215113857,63.3467912423004,99.2149448487293,312.859233878387,204.209502236217,188.374005153662,114.978000011461,263.161517666101,196.819959365987,176.631532606899,156.359140594765
"671",2.01131210983122,0.504071178657391,0.0951737814388202,0.0360158293289164,3923.42872046088,0,0,0,44797.9024519118,814396.704275828,1581475.95239137,1162138.29915626,1069971.4475179,1765462.15686388,3291444.36162065,2288471.09305563,2131808.13205526,1663633.12020985,2028702.4093935,2830047.25789495,2315069.15465737,754791.456549401,1061511.60296582,91.3638538893054,63.077932644577,91.9714394551668,60.4306353227464,95.9273626631768,296.482521225481,171.588230517971,156.509750975023,101.771406397093,215.733400989129,167.494725904595,151.047934763793,135.758749042242
