"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","rec19","rec20","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12","Biomass13","Biomass14","Biomass15"
"1558",1.66095852668575,0.667230071708914,0.0992568886493144,0.0364177473096734,5101.45207387278,0,0,0,50715.1230081728,921895.555714262,2037291.91231557,1515340.69890507,1426765.517355,2411956.13515803,4691692.65419036,3386867.16706678,3258781.32492039,2556635.94006026,3088941.06412547,4184785.28151228,3184100.5601861,1706117.47626294,2831907.9514867,3522259.8540733,6768446.91540285,107.273244968695,74.3393568535338,107.690950943416,71.3974351926858,112.556159746722,352.840850734757,206.924111715667,188.632407076318,123.123206651656,259.757531934212,202.10154974006,183.843889650272,176.504854959571,243.518793574733,308.722744734752
"1559",1.76110297835055,0.628109133879983,0.101511016942059,0.0395624369089313,5102.06813739883,0,0,0,48947.6618284731,889795.129579907,1898225.78863236,1406765.26981816,1316564.16366114,2212965.24181499,4255613.13844574,3046832.56646262,2908461.87622059,2279102.85716464,2751181.47759824,3723073.60829278,2821498.33037459,1512286.5728895,2520550.01245652,3156892.50276477,5778498.53065504,99.5317866491473,69.1143220483494,99.7704839604094,66.4684607021,104.395570981387,329.08649129637,188.676056192743,171.119377336884,114.821582072192,234.180873258774,185.326416025185,168.945659677215,163.272100570652,218.832660946673,276.472800500541
"1561",1.79077457359458,0.608065848429979,0.0924750081517464,0.0392842732233179,5099.85901174596,0,0,0,48279.1943281643,877644.985498736,1862143.55070144,1379381.86675433,1288348.94688544,2159257.09525029,4146380.27772737,2945768.37082475,2773827.49987145,2172655.37339122,2621946.82349864,3547040.68694857,2684688.32775605,1439411.63439905,2405638.22509223,3028837.76541437,5672128.45807889,104.827980638937,72.1910019812349,105.719664051515,69.0441143662224,110.113519067841,339.248302992253,186.072528207915,168.831354296605,113.023943444809,231.172085440085,182.681724149269,166.504749377804,160.824543532043,216.080831611525,273.076879934381
"1563",1.61129297042791,0.632956208042085,0.0996448802012969,0.040032888533205,5100.91886516523,0,0,0,50383.99223833,915804.74353468,1975090.55126829,1469587.15082328,1382979.11508369,2338393.6428185,4542525.04374493,3261950.42766484,3109545.7552557,2439904.68533306,2949579.6793637,3998625.82903976,3040134.44607295,1633539.22270773,2730283.72664898,3434234.35904591,6252699.87325045,110.265195194831,76.4395286261353,110.666021265996,73.4316056592777,115.688194698736,363.009379824537,205.254139970192,186.019742467113,125.303712571646,254.346556181822,201.77136635388,183.992359853728,177.976957152,237.566452120507,299.992120878013
"1566",1.84181848491192,0.588223998396141,0.0917371840498501,0.0359331533296148,5099.69072471071,0,0,0,47487.9433406828,863273.790446474,1802823.39847187,1333232.06682962,1241542.67936329,2074479.45243432,3961995.21132803,2801007.5538083,2635400.62405464,2062955.40544178,2488277.73187301,3364351.87415875,2543323.09810982,1363068.96670338,2283282.49807128,2890986.38957458,5973878.79223274,102.532935795647,70.5611961041869,103.457618997258,67.4536548497172,107.716121959202,331.218142276082,187.656371130899,171.210346003357,111.243890354698,236.003253924645,183.112906532578,166.512024243467,159.691172440364,221.364435979635,280.791146845181
"1567",1.67780255437817,0.645919567040236,0.0878471746810315,0.0363382277247398,5100.14793316929,0,0,0,50062.8629280544,910031.192435356,2006094.79719787,1492266.46024846,1402911.70214634,2365312.97684272,4602514.91446753,3293295.49562938,3112925.01807383,2441422.17217669,2949350.69572785,3995209.56138259,3036586.14119615,1627978.14288967,2710714.85135785,3391787.90446838,6652031.40433181,116.273528475994,79.7186517982364,117.640218326781,76.0157012853221,122.232271933203,371.954139666158,205.034026296311,186.93477560635,121.924705602217,257.461993746575,200.225240607753,182.12663937854,174.825215558029,241.38723183075,306.048007418001
"1569",1.59374589268587,0.612155182028725,0.0946128449637307,0.0327991090355731,5102.88293177882,0,0,0,50051.4548088049,909719.128984831,1943642.85558697,1446691.70309987,1360689.85485582,2299050.21359442,4466044.26438625,3189513.35509295,3034975.18165226,2381423.99313535,2879397.96656111,3904973.13186524,2971870.51332058,1597530.00469244,2681557.82381007,3408078.50199761,7637368.68102576,115.806495337117,79.9115356879195,116.621040171275,76.531018124727,121.602185413442,376.734672558069,225.591495672489,206.996364675086,130.309936883787,287.285357686197,218.727066541612,198.413093420415,188.850212721796,270.412222427029,344.280156826574
"1572",1.47576602973508,0.692119122200723,0.0994224965015872,0.0323395417733767,5101.1090420914,0,0,0,53376.531707036,970143.00210756,2198772.10281744,1644807.62040933,1561834.76980743,2663720.22180285,5256139.36803304,3825330.70411745,3717599.14219405,2921786.47902469,3536128.43136459,4801073.90352278,3673045.79513601,1971044.77265301,3272358.57178699,4075092.26675473,8665546.95675682,120.587932798538,83.5788185772875,121.044158494956,80.2792447439587,126.523168373233,396.788188819743,245.161718561041,225.152282739771,141.035557861282,312.812038768758,237.464561680409,215.327918103384,204.70486710498,294.597773257973,375.284501342018
"1575",1.76937193764311,0.574960792627293,0.0914890211128147,0.0371000229023615,5102.01458793756,0,0,0,47717.1379466426,867389.13966313,1797270.54625762,1330732.72201342,1240851.75870362,2077142.82993707,3975915.30794074,2807194.15608314,2632784.04999535,2061929.09451984,2488813.04604682,3367794.64587308,2548248.75433327,1368705.71405978,2302474.36915471,2935160.37370936,5986742.72769874,106.947047675591,73.5815613308041,107.93001539941,70.3298432017333,112.358075545029,345.265233959192,192.752867917038,175.511673047871,115.279743534522,241.353276099456,188.50182941145,171.555990752063,164.954058115828,226.101949430019,286.42274392277
"1577",1.67991275306567,0.634883055065885,0.0986294587343791,0.0269051639978925,5101.70794834854,0,0,0,49789.1321728376,905046.821874394,1952466.5163457,1450404.17874298,1361848.69786889,2296458.41272008,4445230.0781796,3187870.98541383,3078570.53111234,2414237.72030328,2916290.04341638,3951075.808656,3006890.6424596,1610665.08151282,2687138.16617048,3386892.54513213,8918589.22515574,106.555850454238,73.8002467261593,107.01547072258,70.8528458292663,111.814813232788,349.968053563668,234.812205902062,218.149684437687,127.79719396339,307.213527277543,224.454562170718,202.492088507297,189.415753663573,291.311345038866,373.760229337685
"1578",1.47422833472454,0.658571481794496,0.091724224277778,0.0324184554825031,5103.3442066575,0,0,0,52516.3944514767,954457.548908448,2129412.86073392,1592933.61047631,1510091.07863028,2570218.41316361,5066192.59766837,3653317.27813783,3494515.93549254,2745893.07125674,3323715.12934791,4513662.13860504,3449452.83265736,1853866.92644084,3095477.73488476,3895657.17537802,8525712.52731931,128.112418210549,88.1634201994405,129.268942546074,84.2799728437732,134.588977657674,413.835782950997,245.150421280334,225.107544393454,141.129097999521,312.693158453732,237.494618138077,215.369436303038,204.786724600929,294.458539834965,375.070572439366
"1581",1.60524338687671,0.604500431579755,0.0999360357378132,0.0396988994237962,5102.67911118427,0,0,0,49756.9283075716,904367.129542373,1908766.44777793,1419300.06849335,1333355.23046263,2251630.27279692,4358826.69104111,3114007.59542009,2956459.44037376,2319405.91334345,2804231.42536555,3802069.76435798,2888729.21850761,1554479.97450054,2611777.47241783,3316606.91593164,6248554.04451519,110.445401012471,76.584543976413,110.825477131402,73.5837480734197,115.871815904927,363.848332530368,206.712317161467,187.437663385647,125.913288367956,256.446528034624,203.089797297758,185.155195018686,178.985277375805,239.606659404539,302.674909815086
"1583",1.54535365416977,0.702317214815398,0.0929236915333242,0.0328442829810148,5100.53917331371,0,0,0,52789.9860638183,959560.374312179,2204287.24641478,1647088.93300695,1561224.1230297,2654695.57818899,5233715.38987104,3800368.20509259,3665625.29148806,2879416.30707937,3482384.94833758,4723679.24609785,3609548.18444308,1934164.60159944,3200744.62747105,3961880.14944342,8186746.27377946,121.039363104682,83.3904311514745,122.031362421435,79.7780289651256,127.132732747718,392.143550185118,232.513909769813,213.329797737843,134.36208027108,296.045015971146,225.460768384125,204.529032855518,194.694021603367,278.642784081178,354.739441685194
"1584",1.75603235357451,0.66079982374793,0.091344758898043,0.0372432912965348,5101.71463076499,0,0,0,49710.1800793273,903676.963826868,2000954.11682187,1485745.38035526,1394322.90452314,2346427.4862973,4547818.77173999,3262986.63034712,3101221.80192517,2430992.92960146,2934581.53349371,3971288.06410228,3014706.16646342,1613413.6337421,2674980.88285481,3320250.06722558,6244464.29034998,107.886481342246,74.2177284601142,108.88893034001,70.9313442898424,113.347800639166,348.173578417356,193.90830956205,176.521606031767,116.093509789498,242.671887439068,189.682087397185,172.647478409104,166.054859908141,227.303138397633,287.898443927798
"1586",1.56313342648273,0.686690538049874,0.0861504568130026,0.0372111905295142,5102.17686178459,0,0,0,52197.4244659282,948786.867927382,2171649.3518637,1622406.78090063,1535789.6939077,2606157.30006316,5136121.79403298,3707078.76469342,3515973.44921134,2761108.95419284,3338997.48566726,4528329.96025833,3454177.13791612,1852689.97629792,3072368.58601103,3811763.01172088,7098455.74931203,126.65638848588,86.6931956037593,128.298626387909,82.5732171607241,133.186295149727,403.406508997861,217.915114118668,198.386447672127,130.435609098308,272.748077773585,213.153021786371,194.00622430111,186.585118506364,255.483137036036,323.602327640655
"1589",1.80903633315261,0.588004209676399,0.0955188388729463,0.0326078194127104,5099.72093609493,0,0,0,47713.1117737869,867349.852298183,1805075.41776078,1335420.67518639,1244656.16918756,2082666.34538617,3980125.14436328,2819279.19354126,2672699.10551152,2092737.38237048,2524944.13377073,3415408.25503318,2585117.7089002,1385759.24195934,2323486.89242671,2950067.48831762,6698163.44219933,101.308518728586,69.9661409965863,101.958398096655,67.0441066221618,106.362683854777,330.290310953492,199.261271764593,182.903457901562,114.905693728831,253.958013061358,193.118142425953,175.154795979503,166.630408076312,239.095545166409,304.480189185131
"1591",1.82781025475516,0.59140159348943,0.0936070910119315,0.0386390369549373,5099.74976534205,0,0,0,47652.5504778431,866261.237367936,1810369.54936574,1339139.03250705,1247784.92002601,2086630.09457551,3987796.99138976,2823598.9123677,2656604.16634711,2079857.08204227,2509048.06903395,3392856.56816356,2564775.68433173,1375159.86092537,2302907.38590665,2911329.77630588,5607960.08850552,101.77941580163,70.1662682057749,102.56558517375,67.1556718013106,106.890989303087,330.295874853557,183.518492323208,166.683920981662,110.977809942274,228.515668121775,179.971461377405,163.964890758496,158.165566357364,213.736368722214,270.301120956155
"1593",1.58608783490369,0.624553315653706,0.0935000205023146,0.0387566215739057,5102.13856479312,0,0,0,50428.09785742,916573.471910294,1980052.91058574,1474776.05134803,1388739.03127086,2348549.90023386,4573672.42775633,3272968.75994809,3097698.92096756,2431006.15881978,2939599.27534982,3986495.56134296,3032455.32870133,1630539.9582459,2731073.13406984,3449770.64450918,6535181.5893134,117.390427156147,80.9203035794521,118.305836545645,77.4430689598174,123.288221103952,380.857568232201,211.228120923486,191.815744966418,127.839074159113,262.910212125927,207.188397278041,188.775899504535,182.142604603863,245.877209443845,310.908498313541
"1594",1.54850099122193,0.651325407702353,0.10358083268187,0.035669667363895,5101.2066398623,0,0,0,51479.0653723047,935673.936256834,2040953.06947437,1521381.60411481,1436563.71378795,2438330.50784483,4759680.30298365,3439005.0135978,3320818.89542627,2607511.62275521,3153961.56232904,4279051.87225684,3262191.51447243,1752303.95443323,2924147.74439013,3672529.03791598,7357197.27102071,111.554469329243,77.6049347416603,111.67057270451,74.7246692202507,116.967225024256,370.575723675815,223.896555386678,204.368003350367,132.455019238023,281.864515144036,218.364067609535,198.528804458977,190.282248670843,264.456330549428,335.552706807523
"1596",1.62161388890198,0.674726829189693,0.0891210100178868,0.0349790202395119,5099.99160568079,0,0,0,51281.6416385271,932173.393093375,2101549.63913219,1566571.29945054,1478412.85706748,2502022.24701144,4900589.67755835,3530258.72710798,3363180.30689033,2639576.07124101,3190262.59884701,4324028.43927988,3294457.73510253,1765516.74441103,2929592.92517989,3643064.82648283,7239881.15180039,119.005943442506,81.6928255124925,120.297361850851,77.9632750130226,125.077387272387,381.927633765236,215.586988302227,197.022949774701,126.841214150002,272.132387171658,209.973790874283,190.801833536216,182.583314589933,255.518133738068,324.471070005931
"1598",1.8333491384936,0.594414230374781,0.0906234427536148,0.0312848556604898,5100.36458064003,0,0,0,47677.4609439165,866718.885413795,1821407.96985444,1347601.263942,1255856.58345045,2099619.63927133,4016873.78013248,2842342.60147272,2686101.20815105,2102931.19422109,2536628.71802736,3430335.79800749,2596266.52711333,1390431.16315094,2327276.30683878,2947487.87468461,6907906.97531468,103.950765064704,71.4610886914738,104.969026104129,68.2651214337766,109.226185195688,334.870910731121,200.318075295966,184.351340936977,114.124017625576,256.757549306789,193.572254678206,175.368441560747,166.244714244545,242.110947289647,308.829338512132
"1604",1.55452717031318,0.66906828765415,0.101983672692263,0.0406596462185518,5103.08077830855,0,0,0,51855.5899950253,942545.63108035,2086789.30843751,1556214.64173958,1470895.75515214,2497927.4091312,4887093.80230423,3540074.77509385,3403686.48741965,2672761.52452299,3232658.32588739,4384748.35238509,3341137.90833095,1794442.70898729,2984919.04833017,3719562.90292939,6483944.68738015,112.378737306859,78.0680099436501,112.613259527172,75.1003201753431,117.861405703603,371.964507582521,211.453925095153,191.456173830085,129.619487408247,261.474780807465,208.083541805626,189.822928847876,183.83731800524,244.075354967534,308.009927598045
"1606",1.55033967483575,0.679595547984762,0.100854120217865,0.0398829058341006,5103.04086993907,0,0,0,52164.6818530402,948172.646503417,2119050.25374494,1581038.83758173,1495666.11869231,2541545.32504024,4981742.94136045,3614268.88804584,3479569.84906777,2732664.64662143,3305139.59229351,4483090.78634006,3418018.26836743,1834906.40751457,3047253.98437992,3786663.92342113,6658421.91217753,113.597548532989,78.8352374786671,113.919277413632,75.7877282420874,119.161225609417,375.0269041278,213.640801124777,193.665099645703,130.293734004094,264.874748753331,209.962495436146,191.443485004658,185.13055931079,247.436524252829,312.505044021183
"1611",1.64827868964722,0.672054088357319,0.0949983349789427,0.0368685695401108,5100.61491100142,0,0,0,50951.2914492356,926184.458478739,2066202.4091432,1538155.57994562,1449602.2456561,2451543.42906343,4782244.3696711,3450113.32061604,3302928.14707003,2591647.42486216,3131606.45503275,4243097.05214259,3229572.45113327,1730646.83403494,2871197.54992267,3566928.53508881,6751692.16142513,111.638861463203,77.0633153636392,112.394656045515,73.8210171266756,117.21848543157,363.514652777201,207.45062025928,188.968049883275,123.856647326471,259.979722164507,202.787981429158,184.527720058252,177.337378592076,243.610657937636,308.682416115596
"1615",1.58734441013669,0.604548125889397,0.0985712599560187,0.038048850528765,5103.20606894078,0,0,0,49927.9554244694,907458.021376995,1919430.01351463,1428095.83996743,1342595.41563766,2268750.49518899,4398740.53901741,3142044.89599399,2983660.06089538,2341140.27489158,2831011.2457473,3839337.34386299,2919026.52249909,1570999.20913516,2640833.17929655,3358205.74996363,6591571.59670087,112.818541221881,78.1336378687242,113.309574005233,75.0105321566138,118.387712633614,370.486510295949,212.642177129053,193.319609917177,128.055101586283,265.338345170076,208.313206787276,189.710669429673,182.778115274206,248.32684880792,314.247410991105
"1617",1.59751533394985,0.670444807371687,0.0879937171455065,0.0299241984500286,5100.53243256135,0,0,0,51427.550520808,934803.136597016,2105354.3286614,1570422.65374515,1483014.16161833,2511499.63505421,4925882.81729646,3545682.7200087,3390462.24874443,2661458.35719057,3217350.56956996,4362487.99222209,3328136.98125803,1783231.17346468,2962812.49799196,3700463.96136556,8568643.63979014,121.963819375409,83.6319107753958,123.384692406882,79.7548880363613,128.210944488734,390.302924870178,234.64804230814,216.548202410472,131.926135915571,302.593809965735,226.026420434834,204.519588331941,193.132715523975,285.809137387865,365.207522509877
"1618",1.59413257466763,0.620328790726953,0.102840899159754,0.0379289486518187,5101.49897724521,0,0,0,50246.1565754083,913268.804319146,1945039.14244366,1446974.37165257,1361216.29233006,2302159.1831878,4464917.28168926,3203534.94316535,3065489.11352805,2405481.27971495,2908507.56014857,3944030.39741618,2999666.90416433,1612835.80913689,2702948.76123663,3418914.54571806,6631047.67399812,108.924268661868,75.7257530638937,109.090302494118,72.8837656233911,114.222807411108,361.233864733852,212.009259447891,192.78180323044,127.564494678296,264.662881449832,207.648314898888,189.089722206867,182.134200742366,247.725206593794,313.527219819518
"1619",1.58394566257547,0.662430450520804,0.0860441068882041,0.030765565066941,5101.7947060274,0,0,0,51374.8531369629,933825.458158808,2096327.85491324,1564241.68732301,1477284.10285955,2501834.48522382,4909619.26690385,3526940.07830438,3356616.65453544,2635034.29754482,3185915.7458342,4320684.40397827,3295706.75844031,1767089.18425473,2940870.75861607,3682929.19115366,8376404.07537549,125.109222875186,85.6252327230842,126.740952581421,81.5502072741188,131.56179477306,398.369070120179,233.640899608428,215.24394917015,132.45101497253,300.155630393521,225.503458462016,204.202823693977,193.299465405067,283.211854653523,361.495302468445
"1624",1.7877282679825,0.599396359216105,0.0887430311857802,0.0296765599246545,5101.73534240538,0,0,0,48114.1700387067,874637.067159115,1851603.29812933,1371750.2249568,1280726.70726647,2145047.21957262,4119759.43735685,2918123.45976398,2759011.49517796,2160953.39910175,2607734.61676785,3528477.01532216,2674341.99148825,1432788.189128,2398868.11056393,3040997.75629285,7482490.43873675,108.293419905521,74.311958271678,109.497512990553,70.9018564617853,113.825693218045,347.215773752882,210.497409034316,194.361781079058,118.05294544141,271.758043618385,202.642255645304,183.318177794864,172.985769663841,256.76338618973,328.199156638749
"1625",1.80042537376264,0.605626419701048,0.0863035362705811,0.0338668680207474,5100.99511067638,0,0,0,48154.385905405,875379.560407751,1866784.47405482,1383157.93101472,1291541.16470427,2162510.27894182,4157282.03410185,2944634.0447178,2767112.44945878,2167182.53213198,2615003.64751017,3537553.57814926,2679200.41069549,1435390.14583173,2399609.82659122,3029084.94592114,6532513.40626749,109.815607905705,75.1774134204886,111.227426575524,71.6120304139992,115.474200757807,349.906264527037,196.902653468505,180.310702557361,114.790891523863,249.651543035193,191.342606441775,173.721869431824,165.794443926841,234.701190167059,298.428343000539
"1627",1.65809662250111,0.694666910707642,0.0972640305227212,0.0303078586273101,5103.32511946882,0,0,0,51383.667396755,934069.653705964,2112427.71475674,1572713.19111345,1483659.03451625,2511525.93227169,4905152.44322491,3555981.95482198,3454740.7496793,2711074.52732421,3275297.70348481,4437203.00084809,3383764.42183709,1809681.55551068,2990838.78182688,3698503.14961863,8240450.1586042,109.067006193348,75.4454852246987,109.637586619328,72.3722898967507,114.475386502022,357.066317399733,224.740560124565,207.239216032871,126.83832985122,289.313647130449,216.680699883682,196.132303878637,185.418406378632,273.135460911415,348.839114273533
"1630",1.50638485067715,0.675868222457125,0.0901826926485051,0.0336008843093043,5101.07262741713,0,0,0,52579.0202755238,955657.094567027,2162268.63194279,1616919.93506518,1532629.19624208,2606643.91359293,5141115.28796848,3714086.07706022,3550739.42642346,2789579.75779136,3375313.51406665,4581361.08743309,3499948.65700653,1878806.01521094,3125402.23058397,3905032.46304151,8113847.30239846,126.976099082844,87.2530699694587,128.259130343356,83.327120917233,133.430018854516,408.595384024295,236.148749182092,216.356314296492,137.360422464516,299.735405266685,229.353329289275,208.188090321794,198.556997068917,281.87091803619,358.520129891101
"1633",1.73837331008094,0.621729607239731,0.0967040279270546,0.0326120342023976,5098.96858605526,0,0,0,48990.653103286,890558.60987402,1902941.89519863,1411342.75950162,1321483.74061073,2221504.34803886,4280797.14984148,3056860.52982194,2919802.23996988,2288310.51764677,2762765.30767142,3740205.23447441,2838640.94628984,1521095.87261412,2539672.72052869,3199201.31796795,7074708.97368832,104.472912666762,72.2304743558283,105.059002142309,69.2644797712329,109.663545836083,341.572181737063,207.349106650556,190.325803756146,119.574095715533,264.261257081666,200.958470822038,182.266476377667,173.397877341892,248.79458520604,316.829951612877
"1634",1.56196333633379,0.6465979704596,0.101051399999855,0.0325549586660667,5100.43904611199,0,0,0,51217.2453037274,930922.018821497,2028538.19855165,1511733.92620212,1426448.89958102,2418785.16727629,4718870.78821973,3402283.79671,3283448.75706106,2577784.74510304,3117553.87194208,4229265.26107438,3224655.99616257,1731349.88882564,2890709.56914983,3638686.95467903,7972251.14026743,112.592060088704,78.1512319183002,112.896248547604,75.1389635735061,118.102752106942,371.876064222616,230.947351310734,212.009890137065,133.115043972505,294.407314432282,223.801661113633,202.975279866189,193.070388971435,277.194731671735,353.021176562524
"1640",1.92869674639913,0.599496136559633,0.0930098768167925,0.035577981412607,5101.13850585784,0,0,0,47144.2935717211,857069.896951463,1798205.56730414,1327768.20298153,1234266.36133789,2057820.15686664,3916255.23599027,2771708.63984152,2616544.77464121,2046976.95372122,2467024.320152,3332370.35704299,2515832.28814749,1345477.61356313,2244556.5941439,2822276.24537177,5792070.32172673,96.9150674630628,66.7753425301835,97.7035804928676,63.886173540688,101.792501844789,314.051857483468,179.95668134409,164.286931698743,106.384027041354,226.628363736821,175.478559293158,159.527987788972,152.869315590025,212.652774145406,269.850772033623
"1643",1.67671263328446,0.59185935109652,0.0975414300994285,0.0379872098208315,5101.39540408627,0,0,0,48823.9508618539,887457.265626281,1855751.47825062,1377102.76634482,1289380.33985695,2169157.23002378,4176935.68923156,2970239.68615742,2810475.88804581,2203233.35460608,2661846.19120381,3605974.02892924,2735127.47574965,1470501.64540672,2471926.79649031,3144824.23306057,6216322.9758727,107.630748629266,74.4708727450923,108.173681598072,71.4494746737955,112.962784394214,352.595357521739,201.44143542947,183.155016564213,121.256492427535,251.417660341535,197.318597510628,179.690357073837,173.101690531275,235.313545910696,297.799699716622
"1644",1.88719200240513,0.577275123438349,0.088554937557621,0.0331335457226987,5101.27508226419,0,0,0,46958.2467736242,853658.926959545,1771851.46417704,1308977.02268559,1216455.98539854,2027524.97213942,3860288.02229259,2718114.1725577,2550515.53160147,1995534.7728637,2405852.40741003,3251278.99351765,2455634.81784576,1315250.76792827,2205126.11647592,2799867.70759049,6290040.97525547,102.749729350985,70.4949876437765,103.905861438145,67.2517580502852,108.00227889198,329.284316713579,189.660697329802,173.916841928588,109.87650523005,241.192604044013,184.021358959034,166.976426699296,159.064735540816,226.938805181371,288.813402976904
"1647",1.64026615398931,0.656079369667828,0.086686786212687,0.0380742469250647,5101.39648868835,0,0,0,50653.2670352611,920746.611475336,2051242.77182138,1527923.04713605,1439374.9619291,2431413.42426967,4750015.96364541,3405756.90450102,3213760.16321663,2521516.46337897,3047204.92436708,4129344.87613262,3141076.16610422,1684787.32345663,2802974.22189472,3498837.67451936,6524167.8512924,120.134711082952,82.2726066018988,121.646213522877,78.3907492858516,126.316634549477,383.164660082335,205.725571556551,187.023798697228,123.912303441111,256.684253557582,201.546608629741,183.551498274628,176.853380358395,240.221334578707,303.981775167387
"1654",1.79958144084742,0.603916170407359,0.103116502347241,0.0323755860753478,5101.14485831223,0,0,0,48123.8030271034,874821.950355169,1827392.50834938,1352003.17911415,1261576.62243716,2114841.88471368,4043135.1007175,2881096.59608338,2763308.80350088,2164187.14298675,2611383.72239814,3532774.7549234,2676142.66601155,1433616.86723748,2397485.93321236,3030012.19000714,6830004.53617116,96.3023493539081,66.9671084945164,96.4317778742997,64.4642149570002,100.982484967964,319.574154767433,200.947449753589,184.533787941419,115.637649238434,256.358072854465,194.6538160236,176.513369890373,167.82108872335,241.420761820858,307.529258195991
"1657",1.47218840069374,0.706362825649093,0.101473995791205,0.0297348925204032,5102.72941514662,0,0,0,53796.0917702222,977784.954907257,2234106.17060948,1671606.23853262,1588708.96468831,2712156.43453483,5357206.70598369,3912532.09293831,3835179.41782251,3014589.66853197,3648303.43652849,4953312.80979819,3793629.78195684,2033888.26068157,3369132.17296601,4182356.38423884,9504406.4067181,119.096281631386,82.697069706818,119.384806544486,79.52948774873,124.91685722379,393.740096286574,255.379315228032,235.77422060945,143.308583422463,329.613511359499,245.883965016319,222.448468269697,209.946695454094,311.403799287569,398.010972075265
"1659",1.75807711155635,0.63033795839782,0.100081072540777,0.0327602563057991,5100.32909856211,0,0,0,49021.1766601812,891131.489482649,1907649.0092108,1414108.71078508,1323839.10650362,2225485.0463607,4283648.91877805,3066700.0763159,2944889.03279875,2307768.41586874,2785718.69543787,3770342.08486605,2861167.8780094,1532071.73029186,2552978.87454317,3204519.73575254,6991103.37956261,100.737549219264,69.8620873944474,101.074503650373,67.1305186356241,105.684524796372,331.97854728685,204.612535989788,187.760595115027,118.151167027102,260.611502042285,198.36984745362,179.9407466999,171.251015907374,245.316080442542,312.343411962523
"1661",1.73525230116682,0.595306060167865,0.101851500209247,0.0342651570609854,5100.13001097341,0,0,0,48426.1113239298,880272.062230623,1833338.79663624,1358188.97989212,1269248.75186368,2131470.6511619,4086780.59913016,2909443.91111261,2777334.63036332,2176198.0490432,2627568.49481727,3557255.80300642,2696696.68402015,1447310.07862901,2427957.82630741,3082699.94577484,6667332.40174048,100.769331611701,69.9948844820049,100.988390607295,67.328844083557,105.687837532599,333.437718352011,203.263597736053,185.999786361534,118.894726008681,257.303528566082,197.686026055637,179.537332673108,171.511360579543,241.78641835944,307.291663901335
"1662",1.86306762075093,0.558359419644694,0.0988728223183934,0.0296273860349034,5102.93358693235,0,0,0,46721.6507560158,849334.236420909,1719286.5276229,1268984.45615828,1178088.74244585,1964350.6341167,3722892.53277888,2622671.39072536,2488690.72631248,1947196.74937214,2348037.1306329,3174020.87862299,2398202.75161435,1285878.60965595,2164965.40125119,2772562.04796903,7060981.48138896,95.9074571095185,66.4398678994982,96.305522059447,63.7957987188339,100.636902298865,315.174205386508,202.142233763993,186.666494344179,113.310575448398,261.030330383293,194.5756955894,176.012736921595,166.067922172691,246.642828429573,315.283253926708
"1663",1.76802171214359,0.58439604947837,0.0955614590020791,0.0396827872954521,5100.46841066159,0,0,0,47933.8694922453,871335.986606434,1810531.6593072,1340535.99939923,1250723.74385768,2095531.51887567,4011925.21681306,2841994.66480902,2674620.91200993,2094892.35537786,2528668.47339084,3421696.67870994,2588831.09092103,1390260.20086958,2334615.81435115,2964075.04150817,5627137.02380868,103.624553477374,71.5684752241548,104.286281137449,68.5813323986998,108.793497209071,337.875679708832,187.710967735899,170.212318081315,114.326765510161,232.886430005698,184.416371316992,168.129058426872,162.521367359457,217.597128860368,274.876806030207
"1665",1.90358543595396,0.631158682149687,0.0891799099513998,0.0300693496108423,5103.04497109677,0,0,0,47951.9502897519,871759.032590155,1883721.53491534,1393346.3235948,1299218.50575626,2171257.29605516,4160824.74748314,2959033.35032623,2812086.25525202,2201130.44122488,2653379.86517467,3585372.47820699,2714227.61065165,1449217.41007718,2406361.25415,3005701.00787325,7036918.81872935,101.327700675845,69.5613716279702,102.423067737648,66.3882128542851,106.496164175406,325.240920059636,196.476722965195,181.266222684074,110.62533791362,253.202079151062,189.323299874252,171.331814012652,161.861135512427,239.113900369385,305.482468430441
"1667",1.73120779449635,0.660768951883527,0.0954501378436704,0.0290521850872945,5101.3308417056,0,0,0,49923.4511092697,907541.041518034,2000636.24834123,1485804.08728228,1395276.24017445,2350970.76139514,4556615.96482185,3276221.44056039,3159334.94215515,2477057.16587954,2990655.51900579,4048878.11931285,3079875.02774171,1646965.02986019,2732302.18123023,3406108.28181101,8110796.69900145,105.919205509967,73.1457397582505,106.603620562819,70.0879297521867,111.204654452309,345.265349207624,219.557366189164,202.997929801629,122.346012785238,284.277584024959,211.041169455259,190.803120013546,179.712098614071,268.804480083333,343.873989552429
"1669",1.5253918728017,0.66180097759264,0.093847246219932,0.0395004235184121,5101.81328687583,0,0,0,51999.2217507867,945119.095104321,2104346.12894088,1571576.34695581,1486951.04810367,2525908.89644016,4960788.73419211,3578927.50368045,3406745.17051063,2675712.51397301,3237200.05849623,4392731.78971243,3349247.1145021,1799939.24797232,2999815.11878719,3752721.93846327,6778332.87730385,121.726248275838,83.9364035867645,122.646377342374,80.3471043288459,127.834474120607,395.258469808165,217.967262246464,197.704043158311,132.591674796331,270.594477067937,214.074858045042,195.145261632577,188.568796935367,252.875273232136,319.503192142798
