"","q","M","s1","s2","log.lik"
"645",1.65954615498993,0.622322322322322,0.0969951839252467,0.0334645905699452,3924.65451271085
"646",1.65835054008889,0.622822822822823,0.0969767495595484,0.0334479895180392,3924.67634677265
"647",1.65715524143019,0.623323323323323,0.0969583071951888,0.0334313954406995,3924.69829602828
"648",1.65596023435775,0.623823823823824,0.096939857963695,0.0334148103199857,3924.72036046703
"649",1.65476563029656,0.624324324324324,0.0969213975071893,0.0333982254887588,3924.74254007761
"650",1.6535710615911,0.624824824824825,0.0969029405393459,0.0333816695079736,3924.76483485025
"651",1.65237694148406,0.625325325325325,0.0968844706949511,0.0333651102805475,3924.78724477263
"652",1.65118297687362,0.625825825825826,0.0968659994828494,0.033348570321988,3924.8097698343
"653",1.64998952662882,0.626326326326326,0.0968475132750237,0.0333320224052005,3924.83241002399
"654",1.6487962329712,0.626826826826827,0.0968290257238297,0.0333154936013735,3924.85516533073
"655",1.64760324513139,0.627327327327327,0.0968105312305363,0.0332989726280497,3924.87803574334
"656",1.64641055225205,0.627827827827828,0.096792030260613,0.0332824603005802,3924.90102125068
"657",1.64521812816637,0.628328328328328,0.0967735237864496,0.0332659585164466,3924.92412184145
"658",1.6440260154987,0.628828828828829,0.0967550103453803,0.0332494641622862,3924.94733750457
"659",1.6428341663655,0.629329329329329,0.096736491636877,0.0332329806793254,3924.97066822857
"660",1.64164260801373,0.62982982982983,0.0967179667455408,0.0332165060828115,3924.99411400225
"661",1.64045132131476,0.63033033033033,0.0966994363327342,0.033200041702063,3925.01767481416
"662",1.63926021779658,0.630830830830831,0.0966809032352272,0.0331835936309475,3925.04135065224
"663",1.63806958491082,0.631331331331331,0.096662358249029,0.033167141889987,3925.06514150723
"664",1.63687913560126,0.631831831831832,0.0966438105871573,0.0331507063687293,3925.08904736554
"665",1.63568895732049,0.632332332332332,0.0966252574397127,0.033134280951371,3925.11306821635
"666",1.63449904340574,0.632832832832833,0.0966066989972042,0.0331178660401746,3925.13720404807
"667",1.63330953534458,0.633333333333333,0.0965881311181262,0.0331014521713266,3925.1614548506
"668",1.63212009412022,0.633833833833834,0.0965695637032264,0.0330850618749368,3925.18582060894
"669",1.63093102191984,0.634334334334334,0.0965509879359521,0.033068675012347,3925.21030131456
"670",1.62974221753322,0.634834834834835,0.0965324067454269,0.0330522982619189,3925.23489695481
"671",1.62855361809605,0.635335335335335,0.0965138217984692,0.0330359356206646,3925.25960751728
"672",1.62736546534813,0.635835835835836,0.0964952266224839,0.0330195715110556,3925.28443299316
"673",1.62617749061399,0.636336336336336,0.0964766284012641,0.0330032231734438,3925.30937336755
"674",1.62498977394793,0.636836836836837,0.0964580249492252,0.0329868853940207,3925.33442862964
