"","q","M","s1","s2","log.lik"
"1",1.3,0.72363224018992,0.0970776725384862,0.0304582784180839,4426.07859347593
"2",1.3012012012012,0.723274432931593,0.0970805753388279,0.0304671834054632,4426.03946339539
"3",1.3024024024024,0.722922456312206,0.0970816969819181,0.0304761692598764,4426.00044034788
"4",1.3036036036036,0.722570552599785,0.0970828220431619,0.0304851432880707,4425.96152445824
"5",1.3048048048048,0.72221867051344,0.097083945756996,0.030494111355492,4425.92271567596
"6",1.30600600600601,0.721866803851605,0.0970850672874699,0.0305030769929327,4425.88401394907
"7",1.30720720720721,0.721514956635908,0.0970861859635765,0.0305120422892969,4425.84541922435
"8",1.30840840840841,0.721163135729272,0.0970873009256146,0.030521008567897,4425.80693144783
"9",1.30960960960961,0.720807999070558,0.0970889452108896,0.0305297568966874,4425.76855045672
"10",1.31081081081081,0.720457504593313,0.09708960129883,0.0305390039185611,4425.73027658516
"11",1.31201201201201,0.720105982391487,0.0970906768448585,0.0305479734913648,4425.69210931791
"12",1.31321321321321,0.719754419878696,0.0970917524623404,0.0305569482440277,4425.65404878351
"13",1.31441441441441,0.719402858490212,0.0970928276179214,0.0305659252593133,4425.61609492409
"14",1.31561561561562,0.719051305633412,0.0970939020116696,0.0305749038561794,4425.57824768396
"15",1.31681681681682,0.718699770738653,0.097094974700097,0.0305838832674876,4425.54050700727
"16",1.31801801801802,0.718348265300573,0.0970960442365425,0.0305928626579041,4425.50287283804
"17",1.31921921921922,0.717996803351395,0.0970971088002882,0.030601841188344,4425.46534512026
"18",1.32042042042042,0.717645401595766,0.0970981663816657,0.0306108181464247,4425.42792379799
"19",1.32162162162162,0.717294078560074,0.0970992150605209,0.0306197931314534,4425.39060881563
"20",1.32282282282282,0.716942852464631,0.0971002533514393,0.0306287662384779,4425.35340011812
"21",1.32402402402402,0.716591738132978,0.0971012805186145,0.0306377381508444,4425.31629765107
"22",1.32522522522523,0.716240743898738,0.0971022967294024,0.0306467100587792,4425.27930136079
"23",1.32642642642643,0.715889869785126,0.0971033029547274,0.0306556833872851,4425.24241119395
"24",1.32762762762763,0.715539107832665,0.0971043006345606,0.0306646594153374,4425.20562709718
"25",1.32882882882883,0.715188444517508,0.0971052912392288,0.0306736389325955,4425.16894901671
"26",1.33003003003003,0.714837864275941,0.0971062758968912,0.0306826220631217,4425.13237689808
